MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2025-06-01,California Islands,0,114.0615,121.0,110.0,125.0,18.6587,292780
GEESEBAL,2025-06-01,Central Coast,3,95.4214,101.0,46.0,144.0,56.5226,32344346
GEESEBAL,2025-06-01,Colorado River,10,36.1694,18.4924,2.4676,50.4939,48.9046,56933863
GEESEBAL,2025-06-01,North Coast,1,129.2646,145.0,93.0,171.0,53.5011,55611750
GEESEBAL,2025-06-01,North Lahontan,8,101.0568,94.4983,56.4998,142.5011,54.3045,17453108
GEESEBAL,2025-06-01,Sacramento River,5,109.0429,118.0,53.0,164.0,63.3116,78133847
GEESEBAL,2025-06-01,San Francisco Bay,2,113.5773,117.0,58.0,172.0,62.4041,12913914
GEESEBAL,2025-06-01,San Joaquin River,6,103.0334,102.0,36.5004,164.5009,71.2812,43139994
GEESEBAL,2025-06-01,South Coast,4,128.9684,135.0,105.0,160.0,40.647,31328040
GEESEBAL,2025-06-01,South Lahontan,9,38.5161,24.4944,6.4774,58.4929,40.8978,76223343
GEESEBAL,2025-06-01,Tulare Lake,7,89.3729,80.4993,24.4974,148.5012,69.2723,47577681
