Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
GEESEBAL,2017-10-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,3.110564,37173
GEESEBAL,2017-10-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,0.811151,179175
GEESEBAL,2017-10-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,33.463107,109966
GEESEBAL,2017-10-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,13.431899,29361
GEESEBAL,2017-10-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,37.548744,512973
GEESEBAL,2017-10-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,33.541346,305494
GEESEBAL,2017-10-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,47.816015,30508
GEESEBAL,2017-10-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0.785059,487562
GEESEBAL,2017-10-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,11.470715,584286
GEESEBAL,2017-10-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,22.763206,22319
GEESEBAL,2017-10-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,42.071244,38698
GEESEBAL,2017-10-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,7.609264,9175
GEESEBAL,2017-10-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,4.800427,4542383
GEESEBAL,2017-10-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,29.886664,89733
GEESEBAL,2017-10-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,38.764772,3571
GEESEBAL,2017-10-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,57.818441,3514
GEESEBAL,2017-10-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,20.556953,17646
GEESEBAL,2017-10-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,9.149631,1152313
GEESEBAL,2017-10-01,5-054,5-054,ASH VALLEY,ASH VALLEY,24.465926,27015
GEESEBAL,2017-10-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,15.681982,124166
GEESEBAL,2017-10-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,79.788659,8976
GEESEBAL,2017-10-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,75.494901,3334
GEESEBAL,2017-10-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,38.757153,86223
GEESEBAL,2017-10-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,3.863439,40934
GEESEBAL,2017-10-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,18.427879,6191
GEESEBAL,2017-10-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,2.35969,175679
GEESEBAL,2017-10-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,16.171692,402232
GEESEBAL,2017-10-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,68.2119,57428
GEESEBAL,2017-10-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,35.97203,63675
GEESEBAL,2017-10-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,41.821343,7506
GEESEBAL,2017-10-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,1.869927,32897
GEESEBAL,2017-10-01,5-015,5-015,BIG VALLEY,BIG VALLEY,22.162836,108809
GEESEBAL,2017-10-01,5-004,5-004,BIG VALLEY,BIG VALLEY,22.373686,413968
