Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
GEESEBAL,2020-06-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,42.463078,37173
GEESEBAL,2020-06-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,15.10209,179273
GEESEBAL,2020-06-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,93.045377,110099
GEESEBAL,2020-06-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,69.197031,29366
GEESEBAL,2020-06-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,70.572013,513210
GEESEBAL,2020-06-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,55.168267,305817
GEESEBAL,2020-06-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,151.724127,30572
GEESEBAL,2020-06-01,7-016,7-016,AMES VALLEY,AMES VALLEY,7.102955,487562
GEESEBAL,2020-06-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,9.995588,584286
GEESEBAL,2020-06-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,86.932487,22366
GEESEBAL,2020-06-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,164.52126,38900
GEESEBAL,2020-06-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,18.293188,9175
GEESEBAL,2020-06-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,9.710502,4542336
GEESEBAL,2020-06-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,104.455087,89741
GEESEBAL,2020-06-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,156.652368,3590
GEESEBAL,2020-06-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,128.887663,3534
GEESEBAL,2020-06-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,101.064887,17646
GEESEBAL,2020-06-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,3.52839,1152313
GEESEBAL,2020-06-01,5-054,5-054,ASH VALLEY,ASH VALLEY,81.274181,27015
GEESEBAL,2020-06-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,53.496392,124166
GEESEBAL,2020-06-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,151.385875,8977
GEESEBAL,2020-06-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,153.45111,3334
GEESEBAL,2020-06-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,122.344165,86226
GEESEBAL,2020-06-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,6.806518,40934
GEESEBAL,2020-06-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,34.27863,6191
GEESEBAL,2020-06-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,10.947655,175679
GEESEBAL,2020-06-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,31.104773,402232
GEESEBAL,2020-06-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,160.922295,57487
GEESEBAL,2020-06-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,149.166843,63401
GEESEBAL,2020-06-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,172.591611,7581
GEESEBAL,2020-06-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,48.157887,32897
GEESEBAL,2020-06-01,5-015,5-015,BIG VALLEY,BIG VALLEY,73.551695,108957
GEESEBAL,2020-06-01,5-004,5-004,BIG VALLEY,BIG VALLEY,74.897695,413987
GEESEBAL,2020-06-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,41.594041,144867
GEESEBAL,2020-06-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,0.423648,138327
GEESEBAL,2020-06-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,43.796178,9994
GEESEBAL,2020-06-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,124.921185,10125
GEESEBAL,2020-06-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,3.869951,282155
GEESEBAL,2020-06-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,2.397881,405078
GEESEBAL,2020-06-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,166.115143,6201
GEESEBAL,2020-06-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,121.93156,36119
GEESEBAL,2020-06-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,70.707882,146102
GEESEBAL,2020-06-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,17.266951,2234028
GEESEBAL,2020-06-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,60.88002,14244
GEESEBAL,2020-06-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,23.882979,413087
GEESEBAL,2020-06-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,42.460516,97673
GEESEBAL,2020-06-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,46.809757,31076
GEESEBAL,2020-06-01,6-101,6-101,BULL FLAT,BULL FLAT,37.179283,78457
GEESEBAL,2020-06-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,122.819265,10579
GEESEBAL,2020-06-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,37.604998,12924
GEESEBAL,2020-06-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,87.041612,14515
GEESEBAL,2020-06-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,84.64395,358135
GEESEBAL,2020-06-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,45.581238,39581
GEESEBAL,2020-06-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,2.284335,31593
GEESEBAL,2020-06-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,12.144305,1213316
GEESEBAL,2020-06-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,38.997706,35753
GEESEBAL,2020-06-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,47.790734,81848
GEESEBAL,2020-06-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,45.538671,261304
GEESEBAL,2020-06-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,14.779663,340869
GEESEBAL,2020-06-01,6-061,6-061,CAMEO AREA,CAMEO AREA,25.609674,41842
GEESEBAL,2020-06-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,68.195007,15902
GEESEBAL,2020-06-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,8.664048,24310
GEESEBAL,2020-06-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,138.240523,18967
GEESEBAL,2020-06-01,3-018,3-018,CARPINTERIA,CARPINTERIA,122.185548,33975
GEESEBAL,2020-06-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,32.065616,946901
GEESEBAL,2020-06-01,6-006,6-006,CARSON VALLEY,CARSON VALLEY,66.64343,44241
GEESEBAL,2020-06-01,5-029,5-029,CASTAC LAKE VALLEY,CASTAC LAKE VALLEY,70.246971,16014
GEESEBAL,2020-06-01,2-008,2-008,CASTRO VALLEY,CASTRO VALLEY,73.996338,8193
GEESEBAL,2020-06-01,6-038,6-038,CAVES CANYON VALLEY,CAVES CANYON VALLEY,19.265173,328088
GEESEBAL,2020-06-01,5-045,5-045,CAYTON VALLEY,CAYTON VALLEY,137.607763,5874
GEESEBAL,2020-06-01,3-038,3-038,CAYUCOS VALLEY,CAYUCOS VALLEY,62.501581,949
GEESEBAL,2020-06-01,7-043,7-043,CHEMEHUEVI VALLEY,CHEMEHUEVI VALLEY,13.255757,1221349
GEESEBAL,2020-06-01,7-032,7-032,CHOCOLATE VALLEY,CHOCOLATE VALLEY,5.742357,580540
GEESEBAL,2020-06-01,3-005,3-005,CHOLAME VALLEY,CHOLAME VALLEY,34.7022,179070
GEESEBAL,2020-06-01,3-042,3-042,CHORRO VALLEY,CHORRO VALLEY,153.515108,6288
GEESEBAL,2020-06-01,5-061,5-061,CHROME TOWN AREA,CHROME TOWN AREA,8.889959,6334
GEESEBAL,2020-06-01,7-005,7-005,CHUCKWALLA VALLEY,CHUCKWALLA VALLEY,6.034797,2704920
GEESEBAL,2020-06-01,2-005,2-005,CLAYTON VALLEY,CLAYTON VALLEY,74.490168,80246
GEESEBAL,2020-06-01,5-066,5-066,CLEAR LAKE CACHE FORMATION,CLEAR LAKE CACHE FORMATION,66.354978,133749
GEESEBAL,2020-06-01,5-058,5-058,CLOVER VALLEY,CLOVER VALLEY,98.243585,75444
GEESEBAL,2020-06-01,7-021.03,7-021,COACHELLA VALLEY,COACHELLA VALLEY - DESERT HOT SPRINGS,23.461375,453937
GEESEBAL,2020-06-01,7-021.01,7-021,COACHELLA VALLEY,COACHELLA VALLEY - INDIO,62.298094,1336106
GEESEBAL,2020-06-01,7-021.02,7-021,COACHELLA VALLEY,COACHELLA VALLEY - MISSION CREEK,26.903959,218418
GEESEBAL,2020-06-01,7-021.04,7-021,COACHELLA VALLEY,COACHELLA VALLEY - SAN GORGONIO PASS,95.874318,173279
GEESEBAL,2020-06-01,4-011.04,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - CENTRAL,65.784814,799394
GEESEBAL,2020-06-01,4-011.02,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - HOLLYWOOD,54.566377,45279
GEESEBAL,2020-06-01,4-011.01,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - SANTA MONICA,87.736357,135767
GEESEBAL,2020-06-01,4-011.03,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - WEST COAST,75.788667,399957
GEESEBAL,2020-06-01,8-001,8-001,COASTAL PLAIN OF ORANGE COUNTY,COASTAL PLAIN OF ORANGE COUNTY,89.159315,999273
GEESEBAL,2020-06-01,9-033,9-033,COASTAL PLAIN OF SAN DIEGO,COASTAL PLAIN OF SAN DIEGO,146.79184,240969
GEESEBAL,2020-06-01,6-072,6-072,COLES FLAT,COLES FLAT,0.759967,13244
GEESEBAL,2020-06-01,5-019,5-019,COLLAYOMI VALLEY,COLLAYOMI VALLEY,41.260636,29240
GEESEBAL,2020-06-01,7-055,7-055,COLLINS VALLEY,COLLINS VALLEY,16.036912,31751
GEESEBAL,2020-06-01,4-010,4-010,CONEJO,CONEJO,79.028603,84503
GEESEBAL,2020-06-01,7-011,7-011,COPPER MOUNTAIN VALLEY,COPPER MOUNTAIN VALLEY,5.524417,136155
GEESEBAL,2020-06-01,3-002.01,3-002,CORRALITOS,CORRALITOS - PAJARO VALLEY,139.437877,332203
GEESEBAL,2020-06-01,3-002.02,3-002,CORRALITOS,CORRALITOS - PURISIMA HIGHLANDS,186.93988,58134
GEESEBAL,2020-06-01,6-055,6-055,COSO VALLEY,COSO VALLEY,1.242915,114929
GEESEBAL,2020-06-01,1-037,1-037,COTTONEVA CREEK VALLEY,COTTONEVA CREEK VALLEY,172.404249,3436
GEESEBAL,2020-06-01,9-027,9-027,COTTONWOOD VALLEY,COTTONWOOD VALLEY,71.158846,17262
GEESEBAL,2020-06-01,1-011,1-011,COVELO ROUND VALLEY,COVELO ROUND VALLEY,98.389622,73792
GEESEBAL,2020-06-01,6-091,6-091,COW HEAD LAKE VALLEY,COW HEAD LAKE VALLEY,108.66529,25180
GEESEBAL,2020-06-01,6-037,6-037,COYOTE LAKE VALLEY,COYOTE LAKE VALLEY,13.434559,396167
GEESEBAL,2020-06-01,5-018,5-018,COYOTE VALLEY,COYOTE VALLEY,43.320796,29352
GEESEBAL,2020-06-01,7-029,7-029,COYOTE WELLS VALLEY,COYOTE WELLS VALLEY,0.179594,648401
GEESEBAL,2020-06-01,6-035,6-035,CRONISE VALLEY,CRONISE VALLEY,20.783153,567907
GEESEBAL,2020-06-01,6-050,6-050,CUDDEBACK VALLEY,CUDDEBACK VALLEY,10.270329,426688
GEESEBAL,2020-06-01,5-082,5-082,CUDDY CANYON VALLEY,CUDDY CANYON VALLEY,30.289481,14830
GEESEBAL,2020-06-01,5-083,5-083,CUDDY RANCH AREA,CUDDY RANCH AREA,50.805247,18906
GEESEBAL,2020-06-01,5-084,5-084,CUDDY VALLEY,CUDDY VALLEY,43.126605,15576
GEESEBAL,2020-06-01,5-027,5-027,CUMMINGS VALLEY,CUMMINGS VALLEY,65.381173,45053
GEESEBAL,2020-06-01,3-013,3-013,CUYAMA VALLEY,CUYAMA VALLEY,43.474014,1086945
GEESEBAL,2020-06-01,7-009,7-009,DALE VALLEY,DALE VALLEY,9.732588,955594
GEESEBAL,2020-06-01,6-057,6-057,DARWIN VALLEY,DARWIN VALLEY,4.061314,198536
GEESEBAL,2020-06-01,7-061,7-061,DAVIES VALLEY,DAVIES VALLEY,1.223873,15214
GEESEBAL,2020-06-01,7-013.01,7-013,DEADMAN VALLEY,DEADMAN VALLEY - DEADMAN LAKE,11.289409,400268
GEESEBAL,2020-06-01,7-013.02,7-013,DEADMAN VALLEY,DEADMAN VALLEY - SURPRISE SPRING,4.286256,131543
GEESEBAL,2020-06-01,6-018,6-018,DEATH VALLEY,DEATH VALLEY,66.956813,4133615
GEESEBAL,2020-06-01,6-015,6-015,DEEP SPRINGS VALLEY,DEEP SPRINGS VALLEY,42.033946,134596
GEESEBAL,2020-06-01,6-078,6-078,DENNING SPRING VALLEY,DENNING SPRING VALLEY,105.272501,32521
GEESEBAL,2020-06-01,1-034,1-034,DINSMORES TOWN AREA,DINSMORES TOWN AREA,108.883696,10249
GEESEBAL,2020-06-01,5-053,5-053,DIXIE VALLEY,DIXIE VALLEY,85.767744,21881
GEESEBAL,2020-06-01,2-040,2-040,DOWNTOWN,DOWNTOWN,113.331426,33905
GEESEBAL,2020-06-01,5-049,5-049,DRY BURNEY CREEK VALLEY,DRY BURNEY CREEK VALLEY,167.341391,13817
GEESEBAL,2020-06-01,3-029,3-029,DRY LAKE VALLEY,DRY LAKE VALLEY,31.505503,6360
GEESEBAL,2020-06-01,6-095,6-095,DRY VALLEY,DRY VALLEY,34.799979,29217
GEESEBAL,2020-06-01,6-096,6-096,EAGLE LAKE AREA,EAGLE LAKE AREA,75.62315,57089
GEESEBAL,2020-06-01,7-033,7-033,EAST SALTON SEA,EAST SALTON SEA,11.604634,876179
GEESEBAL,2020-06-01,1-044,1-044,EDEN VALLEY,EDEN VALLEY,98.59435,6195
GEESEBAL,2020-06-01,1-010,1-010,EEL RIVER VALLEY,EEL RIVER VALLEY,138.691025,325492
GEESEBAL,2020-06-01,5-041,5-041,EGG LAKE VALLEY,EGG LAKE VALLEY,99.003252,18448
GEESEBAL,2020-06-01,9-016,9-016,EL CAJON VALLEY,EL CAJON VALLEY,96.369403,32160
GEESEBAL,2020-06-01,6-043,6-043,EL MIRAGE VALLEY,EL MIRAGE VALLEY,10.529984,341252
GEESEBAL,2020-06-01,5-062,5-062,ELK CREEK AREA,ELK CREEK AREA,18.471424,6474
GEESEBAL,2020-06-01,8-004.02,8-004,ELSINORE,ELSINORE - BEDFORD-COLDWATER,89.964587,31599
GEESEBAL,2020-06-01,8-004.01,8-004,ELSINORE,ELSINORE - ELSINORE VALLEY,87.592914,106147
