Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
GEESEBAL,2015-11-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,2.442906,37062
GEESEBAL,2015-11-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,1.159256,177519
GEESEBAL,2015-11-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,12.094488,109093
GEESEBAL,2015-11-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,8.646189,29349
GEESEBAL,2015-11-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,7.627351,505408
GEESEBAL,2015-11-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,8.467706,303325
GEESEBAL,2015-11-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,12.70296,29629
GEESEBAL,2015-11-01,7-016,7-016,AMES VALLEY,AMES VALLEY,5.259659,487339
GEESEBAL,2015-11-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,18.188006,584199
GEESEBAL,2015-11-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,13.917927,22017
GEESEBAL,2015-11-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,14.268277,37547
GEESEBAL,2015-11-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,5.808501,9175
GEESEBAL,2015-11-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,10.876309,4539749
GEESEBAL,2015-11-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,7.616592,89646
GEESEBAL,2015-11-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,28.253044,3367
GEESEBAL,2015-11-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,11.316539,3513
GEESEBAL,2015-11-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,18.872379,17646
GEESEBAL,2015-11-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,23.012746,1152268
GEESEBAL,2015-11-01,5-054,5-054,ASH VALLEY,ASH VALLEY,0.420988,27015
GEESEBAL,2015-11-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,16.944891,124135
