Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
GEESEBAL,2015-04-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,17.673123,37173
GEESEBAL,2015-04-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,5.361455,179267
GEESEBAL,2015-04-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,64.882297,110099
GEESEBAL,2015-04-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,8.058946,29366
GEESEBAL,2015-04-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,62.010551,513210
GEESEBAL,2015-04-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,46.107711,305817
GEESEBAL,2015-04-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,82.67045,30572
GEESEBAL,2015-04-01,7-016,7-016,AMES VALLEY,AMES VALLEY,6.171726,487562
GEESEBAL,2015-04-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,22.489521,584286
GEESEBAL,2015-04-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,76.873759,22362
GEESEBAL,2015-04-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,102.484627,38900
GEESEBAL,2015-04-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,44.218747,9175
GEESEBAL,2015-04-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,10.27362,4542099
GEESEBAL,2015-04-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,41.988489,89741
GEESEBAL,2015-04-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,75.909167,3589
GEESEBAL,2015-04-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,92.568761,3534
GEESEBAL,2015-04-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,87.922305,17646
GEESEBAL,2015-04-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,14.031616,1152313
GEESEBAL,2015-04-01,5-054,5-054,ASH VALLEY,ASH VALLEY,48.637757,27015
GEESEBAL,2015-04-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,16.521205,124166
GEESEBAL,2015-04-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,96.959898,8977
GEESEBAL,2015-04-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,112.814637,3334
GEESEBAL,2015-04-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,76.07438,86219
GEESEBAL,2015-04-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,18.189012,40934
GEESEBAL,2015-04-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,70.652883,6191
GEESEBAL,2015-04-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,1.889719,175679
GEESEBAL,2015-04-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,16.704472,402232
GEESEBAL,2015-04-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,137.812665,57688
GEESEBAL,2015-04-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,105.427242,61347
GEESEBAL,2015-04-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,137.284753,7582
GEESEBAL,2015-04-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,24.124115,32897
GEESEBAL,2015-04-01,5-015,5-015,BIG VALLEY,BIG VALLEY,26.449269,108957
GEESEBAL,2015-04-01,5-004,5-004,BIG VALLEY,BIG VALLEY,65.162401,413987
GEESEBAL,2015-04-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,7.817854,144867
GEESEBAL,2015-04-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,7.277574,138327
GEESEBAL,2015-04-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,23.067841,9994
GEESEBAL,2015-04-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,95.363663,10100
GEESEBAL,2015-04-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,6.775769,282155
GEESEBAL,2015-04-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,4.761416,405078
GEESEBAL,2015-04-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,134.598291,6201
GEESEBAL,2015-04-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,98.215572,30978
