Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
GEESEBAL,2017-05-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,74.304361,37173
GEESEBAL,2017-05-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,54.185249,179267
GEESEBAL,2017-05-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,73.73235,110099
GEESEBAL,2017-05-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,43.449942,29366
GEESEBAL,2017-05-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,103.74126,513210
GEESEBAL,2017-05-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,94.196085,305817
GEESEBAL,2017-05-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,136.733776,30572
GEESEBAL,2017-05-01,7-016,7-016,AMES VALLEY,AMES VALLEY,3.057904,487562
GEESEBAL,2017-05-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,49.671609,584286
GEESEBAL,2017-05-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,59.724627,22366
GEESEBAL,2017-05-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,112.05653,38900
GEESEBAL,2017-05-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,34.092425,9175
GEESEBAL,2017-05-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,22.484878,4542452
GEESEBAL,2017-05-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,109.989915,89741
GEESEBAL,2017-05-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,171.104457,3590
GEESEBAL,2017-05-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,138.867855,3534
GEESEBAL,2017-05-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,121.394254,17646
GEESEBAL,2017-05-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,34.157099,1152313
GEESEBAL,2017-05-01,5-054,5-054,ASH VALLEY,ASH VALLEY,140.410143,27015
GEESEBAL,2017-05-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,40.958942,124166
GEESEBAL,2017-05-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,137.363647,8907
GEESEBAL,2017-05-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,148.542891,3334
GEESEBAL,2017-05-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,52.324171,86226
