Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
GEESEBAL,2022-11-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,4.45778,37103
GEESEBAL,2022-11-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,7.782538,174191
GEESEBAL,2022-11-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,17.911153,109548
GEESEBAL,2022-11-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,15.935088,29332
GEESEBAL,2022-11-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,5.357237,316893
GEESEBAL,2022-11-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,9.293384,72233
GEESEBAL,2022-11-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,9.374351,29833
GEESEBAL,2022-11-01,7-016,7-016,AMES VALLEY,AMES VALLEY,3.236342,487514
GEESEBAL,2022-11-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,11.466607,584213
GEESEBAL,2022-11-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,15.923389,22177
GEESEBAL,2022-11-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,19.51798,37042
GEESEBAL,2022-11-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,5.526649,9175
GEESEBAL,2022-11-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,7.611009,4539221
GEESEBAL,2022-11-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,11.868662,89487
GEESEBAL,2022-11-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,16.108962,3515
GEESEBAL,2022-11-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,13.999146,3514
GEESEBAL,2022-11-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,26.110507,17646
GEESEBAL,2022-11-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,12.470942,1152290
GEESEBAL,2022-11-01,5-054,5-054,ASH VALLEY,ASH VALLEY,9.455767,24190
GEESEBAL,2022-11-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,13.39572,124166
GEESEBAL,2022-11-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,16.335302,8974
GEESEBAL,2022-11-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,43.160168,3334
GEESEBAL,2022-11-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,33.379831,82779
GEESEBAL,2022-11-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,9.06496,40933
GEESEBAL,2022-11-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,10.006138,6191
GEESEBAL,2022-11-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,2.27598,175643
GEESEBAL,2022-11-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,11.792724,402227
GEESEBAL,2022-11-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,23.188995,55991
GEESEBAL,2022-11-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,24.119815,61595
GEESEBAL,2022-11-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,18.715924,7065
GEESEBAL,2022-11-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,7.440405,32897
GEESEBAL,2022-11-01,5-015,5-015,BIG VALLEY,BIG VALLEY,6.977313,108345
GEESEBAL,2022-11-01,5-004,5-004,BIG VALLEY,BIG VALLEY,5.76121,408300
GEESEBAL,2022-11-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,2.327955,144395
