MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2022-12-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,11.2758,11.0,8,14,4.4645,37173
FILLED,2022-12-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,6.2193,6.0,4,8,3.523,179273
FILLED,2022-12-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,15.8663,16.0,13,18,3.6977,110099
FILLED,2022-12-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,17.6636,18.0,15,21,4.3559,29366
FILLED,2022-12-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,6.6365,6.0,5,8,2.5056,513210
FILLED,2022-12-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,7.169,7.0,6,8,1.9526,305817
FILLED,2022-12-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,10.9697,11.0,9,13,3.8033,30572
FILLED,2022-12-01,7-016,7-016,AMES VALLEY,AMES VALLEY,2.6027,2.0,1,3,2.3654,487562
FILLED,2022-12-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,3.8837,3.0,2,5,2.599,584286
FILLED,2022-12-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,22.8841,23.0,20,26,4.3365,22366
FILLED,2022-12-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,19.8135,20.0,16,24,5.2128,38900
FILLED,2022-12-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,6.1508,6.0,3,8,3.5761,9175
FILLED,2022-12-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,8.5329,7.0,4,12,5.5322,4542646
FILLED,2022-12-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,9.0668,9.0,7,11,2.5533,89741
FILLED,2022-12-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,15.6345,17.0,12,19,5.2786,3590
FILLED,2022-12-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,11.6454,11.0,9,15,4.2766,3534
FILLED,2022-12-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,21.9251,22.0,18,27,7.136,17646
FILLED,2022-12-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,3.8769,3.0,2,5,2.5041,1152313
FILLED,2022-12-01,5-054,5-054,ASH VALLEY,ASH VALLEY,6.1843,6.0,5,8,2.3611,27015
FILLED,2022-12-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,4.6233,4.0,2,5,3.5865,124166
FILLED,2022-12-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,16.6981,18.0,13,21,5.7836,8980
FILLED,2022-12-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,26.4058,26.0,22,31,6.7071,3334
FILLED,2022-12-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,23.1894,23.0,18,28,8.1902,86226
FILLED,2022-12-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,7.0051,8.0,3,10,3.6775,40934
FILLED,2022-12-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,7.1276,7.0,4,11,3.4481,6191
FILLED,2022-12-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,2.6304,2.0,1,3,2.7366,175679
