MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SIMS,2009-08-01,California Islands,0,15.2783,13.0,12.0,18.0,7.1122,115
SIMS,2009-08-01,Central Coast,3,61.4887,54.0,31.0,89.0,40.7608,2675580
SIMS,2009-08-01,Colorado River,10,91.0692,56.0,37.0,158.0,68.6982,2598645
SIMS,2009-08-01,North Coast,1,97.9749,97.0,61.0,140.0,46.3303,1839955
SIMS,2009-08-01,North Lahontan,8,103.4482,114.0,61.0,143.0,46.6655,632564
SIMS,2009-08-01,Sacramento River,5,118.2331,137.0,67.0,170.0,58.2578,9837370
SIMS,2009-08-01,San Francisco Bay,2,53.2264,54.0,32.0,71.0,27.6816,572917
SIMS,2009-08-01,San Joaquin River,6,120.6598,132.5044,78.5019,166.4999,56.3542,9288633
SIMS,2009-08-01,South Coast,4,78.6498,78.0,34.0,119.0,46.6718,869084
SIMS,2009-08-01,South Lahontan,9,109.6399,125.0,39.0,169.0,68.9438,284938
SIMS,2009-08-01,Tulare Lake,7,98.2239,102.0,33.0,155.0,65.469,14196276
