MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SIMS,2011-03-01,California Islands,0,76.6522,78,73,81,5.7499,115
SIMS,2011-03-01,Central Coast,3,60.1496,61,51,72,16.114,2668217
SIMS,2011-03-01,Colorado River,10,91.7237,104,39,135,48.6063,2591787
SIMS,2011-03-01,North Coast,1,61.345,64,57,66,7.009,1677124
SIMS,2011-03-01,North Lahontan,8,59.0317,62,56,64,8.2533,539846
SIMS,2011-03-01,Sacramento River,5,62.1926,68,62,73,18.0104,9498567
SIMS,2011-03-01,San Francisco Bay,2,65.2348,68,63,70,9.3157,546449
SIMS,2011-03-01,San Joaquin River,6,68.5753,71,63,77,10.8788,9252969
SIMS,2011-03-01,South Coast,4,74.5763,77,64,86,16.3683,869040
SIMS,2011-03-01,South Lahontan,9,56.5504,51,37,72,26.0689,274497
SIMS,2011-03-01,Tulare Lake,7,59.25,61,44,77,19.5039,14157753
