MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SIMS,2004-07-01,California Islands,0,14.1667,14.0,10.0,17.0,4.7346,36
SIMS,2004-07-01,Central Coast,3,58.3757,49.0,28.0,85.0,40.9128,2445694
SIMS,2004-07-01,Colorado River,10,124.7626,140.5113,40.2022,191.0,76.0068,2556374
SIMS,2004-07-01,North Coast,1,115.5194,126.0,70.0,162.0,53.1029,1776853
SIMS,2004-07-01,North Lahontan,8,130.0943,146.0,95.0,172.0,52.1002,585371
SIMS,2004-07-01,Sacramento River,5,140.738,161.0,84.0,202.0,68.0614,9660071
SIMS,2004-07-01,San Francisco Bay,2,54.5124,49.0,26.0,78.0,33.7092,512828
SIMS,2004-07-01,San Joaquin River,6,135.7956,152.5064,86.4985,188.0,63.2071,9201392
SIMS,2004-07-01,South Coast,4,71.7732,59.0,33.0,106.0,48.0839,592044
SIMS,2004-07-01,South Lahontan,9,122.4926,149.0,44.0,178.0,70.3397,229302
SIMS,2004-07-01,Tulare Lake,7,131.7441,148.5016,52.4884,198.5021,74.8238,14157473
