MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SIMS,2018-10-01,California Islands,0,33.9304,33,31,36,3.86,115
SIMS,2018-10-01,Central Coast,3,41.835,35,26,54,24.065,2700704
SIMS,2018-10-01,Colorado River,10,62.0367,48,29,100,38.5191,2604085
SIMS,2018-10-01,North Coast,1,49.415,48,37,61,18.3441,1860144
SIMS,2018-10-01,North Lahontan,8,43.5695,44,32,55,16.0953,686530
SIMS,2018-10-01,Sacramento River,5,52.666,52,34,68,22.6644,9845965
SIMS,2018-10-01,San Francisco Bay,2,38.2552,40,28,47,13.9347,587458
SIMS,2018-10-01,San Joaquin River,6,54.2122,54,36,70,22.7569,9296131
SIMS,2018-10-01,South Coast,4,59.6124,62,35,83,26.9419,898611
SIMS,2018-10-01,South Lahontan,9,54.4779,49,20,84,39.6445,303603
SIMS,2018-10-01,Tulare Lake,7,45.5463,44,22,68,27.1899,14202100
