MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SIMS,2018-03-01,California Islands,0,70.1478,71,67,75,5.7366,115
SIMS,2018-03-01,Central Coast,3,71.484,76,67,81,16.4998,2700495
SIMS,2018-03-01,Colorado River,10,85.6862,100,33,128,48.1898,2604084
SIMS,2018-03-01,North Coast,1,62.7536,64,51,72,13.4369,1832986
SIMS,2018-03-01,North Lahontan,8,61.9771,62,58,67,8.1242,658425
SIMS,2018-03-01,Sacramento River,5,75.1016,77,67,84,11.1848,9712191
SIMS,2018-03-01,San Francisco Bay,2,70.3825,71,66,75,7.9501,587449
SIMS,2018-03-01,San Joaquin River,6,77.4953,79,72,85,9.7011,9293356
SIMS,2018-03-01,South Coast,4,83.0692,85,75,93,14.2007,898592
SIMS,2018-03-01,South Lahontan,9,60.8729,54,43,73,26.5783,301781
SIMS,2018-03-01,Tulare Lake,7,67.0059,69,54,84,20.4819,13994630
