MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SIMS,2015-02-01,California Islands,0,64.5304,65,63,67,3.2419,115
SIMS,2015-02-01,Central Coast,3,43.826,45,35,54,14.0061,2665258
SIMS,2015-02-01,Colorado River,10,59.8992,69,31,89,32.3598,2596125
SIMS,2015-02-01,North Coast,1,47.133,46,38,54,12.2804,1821098
SIMS,2015-02-01,North Lahontan,8,38.407,40,33,44,8.5137,569727
SIMS,2015-02-01,Sacramento River,5,44.7073,45,36,55,12.15,9698836
SIMS,2015-02-01,San Francisco Bay,2,44.9819,44,41,53,9.2799,567417
SIMS,2015-02-01,San Joaquin River,6,45.1676,45,37,55,10.6521,9263147
SIMS,2015-02-01,South Coast,4,58.4023,62,49,70,16.8025,846141
SIMS,2015-02-01,South Lahontan,9,39.6019,32,21,55,23.641,280014
SIMS,2015-02-01,Tulare Lake,7,38.5286,38,25,53,16.3045,14155911
