MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SIMS,2006-08-01,California Islands,0,23.3611,22.5,20.0,26.5,4.4419,36
SIMS,2006-08-01,Central Coast,3,55.9801,51.0,27.0,80.0,36.1137,2446930
SIMS,2006-08-01,Colorado River,10,102.6268,92.0,37.0,166.0,68.841,2556380
SIMS,2006-08-01,North Coast,1,99.9399,102.0,58.0,145.0,49.7806,1778315
SIMS,2006-08-01,North Lahontan,8,106.8139,119.0,79.0,139.0,42.4079,585367
SIMS,2006-08-01,Sacramento River,5,121.5368,137.0,70.0,176.0,59.6792,9660086
SIMS,2006-08-01,San Francisco Bay,2,52.9663,51.0,25.0,76.0,30.9032,520249
SIMS,2006-08-01,San Joaquin River,6,119.6137,132.5045,78.5048,166.5069,54.7564,9201397
SIMS,2006-08-01,South Coast,4,69.8958,61.0,30.0,105.0,45.4369,593377
SIMS,2006-08-01,South Lahontan,9,116.0592,139.0,40.0,167.0,66.1199,229302
SIMS,2006-08-01,Tulare Lake,7,108.7078,116.5035,42.4903,166.5027,64.2066,14157461
