MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SIMS,2013-02-01,California Islands,0,63.837,64,60,69,5.4159,92
SIMS,2013-02-01,Central Coast,3,32.7428,30,21,44,14.4186,2582674
SIMS,2013-02-01,Colorado River,10,51.4899,54,23,80,29.5989,2579063
SIMS,2013-02-01,North Coast,1,37.2904,37,24,49,15.9665,1518491
SIMS,2013-02-01,North Lahontan,8,14.011,15,10,18,5.1371,291425
SIMS,2013-02-01,Sacramento River,5,40.3696,42,26,53,16.4832,8206577
SIMS,2013-02-01,San Francisco Bay,2,41.5877,42,37,48,8.8681,494586
SIMS,2013-02-01,San Joaquin River,6,37.5309,37,28,48,12.637,9172388
SIMS,2013-02-01,South Coast,4,53.9303,58,43,67,16.1168,866871
SIMS,2013-02-01,South Lahontan,9,20.8555,17,14,24,13.5741,279565
SIMS,2013-02-01,Tulare Lake,7,33.4614,32,20,47,16.2086,13280521
