MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SIMS,2013-09-01,California Islands,0,14.8522,14,12,17,3.4421,115
SIMS,2013-09-01,Central Coast,3,51.7511,44,26,77,34.5738,2679884
SIMS,2013-09-01,Colorado River,10,90.8438,80,49,138,50.6412,2588563
SIMS,2013-09-01,North Coast,1,76.0955,73,51,103,30.3197,1839250
SIMS,2013-09-01,North Lahontan,8,82.5313,83,60,107,28.1112,588486
SIMS,2013-09-01,Sacramento River,5,89.3746,100,56,122,37.5622,9799654
SIMS,2013-09-01,San Francisco Bay,2,48.4318,49,34,59,19.5842,573895
SIMS,2013-09-01,San Joaquin River,6,87.3703,91,56,122,38.7994,9283271
SIMS,2013-09-01,South Coast,4,73.0776,73,36,109,40.324,873049
SIMS,2013-09-01,South Lahontan,9,87.7058,93,30,140,58.8395,284354
SIMS,2013-09-01,Tulare Lake,7,75.2238,74,31,118,48.1292,14190829
