MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SIMS,2004-08-01,California Islands,0,9.7222,10.0,8.0,11.0,2.1552,36
SIMS,2004-08-01,Central Coast,3,54.1565,46.0,26.0,78.0,37.9022,2445632
SIMS,2004-08-01,Colorado River,10,105.0911,104.0,43.0,164.0,65.4606,2556374
SIMS,2004-08-01,North Coast,1,90.9826,91.0,52.0,132.0,45.2613,1778359
SIMS,2004-08-01,North Lahontan,8,105.3025,117.0,69.0,142.0,44.9142,585370
SIMS,2004-08-01,Sacramento River,5,117.9669,135.0,61.0,173.0,60.7213,9660082
SIMS,2004-08-01,San Francisco Bay,2,47.5721,42.0,23.0,67.0,30.1189,512974
SIMS,2004-08-01,San Joaquin River,6,116.1698,126.5053,72.5107,162.4976,55.4058,9201394
SIMS,2004-08-01,South Coast,4,64.0572,51.0,29.0,95.0,43.8589,593386
SIMS,2004-08-01,South Lahontan,9,110.7916,136.0,36.0,162.0,64.0062,229302
SIMS,2004-08-01,Tulare Lake,7,105.0525,110.5014,38.4888,164.4973,64.0172,14157473
