MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SIMS,2005-08-01,California Islands,0,14.7778,14.0,12.0,16.5,4.8023,36
SIMS,2005-08-01,Central Coast,3,59.7757,54.0,29.0,84.0,37.8124,2446015
SIMS,2005-08-01,Colorado River,10,111.3436,112.0,56.0,165.0,60.7413,2556381
SIMS,2005-08-01,North Coast,1,99.6311,104.0,62.0,141.0,47.5721,1778357
SIMS,2005-08-01,North Lahontan,8,108.7842,123.0,72.0,148.0,47.2998,585306
SIMS,2005-08-01,Sacramento River,5,124.5889,140.0,67.0,184.0,63.3242,9660152
SIMS,2005-08-01,San Francisco Bay,2,57.2663,56.0,28.0,83.0,33.2127,516452
SIMS,2005-08-01,San Joaquin River,6,128.1901,142.5059,84.5066,176.5052,57.3763,9201403
SIMS,2005-08-01,South Coast,4,71.8391,67.0,34.0,102.0,43.6607,593388
SIMS,2005-08-01,South Lahontan,9,122.8481,148.0,55.0,169.0,60.593,229302
SIMS,2005-08-01,Tulare Lake,7,117.659,126.5045,44.4883,180.5031,68.9773,14157447
