MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SIMS,2018-12-01,California Islands,0,42.8957,43,40,47,4.2923,115
SIMS,2018-12-01,Central Coast,3,33.5729,35,31,38,8.9119,2702121
SIMS,2018-12-01,Colorado River,10,33.1971,34,19,47,15.3632,2600969
SIMS,2018-12-01,North Coast,1,24.7077,20,19,31,8.5536,1773899
SIMS,2018-12-01,North Lahontan,8,24.2439,24,21,27,4.4525,583146
SIMS,2018-12-01,Sacramento River,5,29.7893,29,27,33,4.7036,9502508
SIMS,2018-12-01,San Francisco Bay,2,29.151,30,26,32,4.8743,586716
SIMS,2018-12-01,San Joaquin River,6,33.3829,34,29,38,6.1581,9286078
SIMS,2018-12-01,South Coast,4,41.9516,45,32,52,12.4368,898522
SIMS,2018-12-01,South Lahontan,9,22.6797,20,15,28,11.1477,288717
SIMS,2018-12-01,Tulare Lake,7,19.7596,19,16,23,6.3203,14175574
