Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
PTJPL,2015-12-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,31.67515,668
PTJPL,2015-12-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
PTJPL,2015-12-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,29.867423,39743
PTJPL,2015-12-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,29.526415,9502
PTJPL,2015-12-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,11.377497,23632
PTJPL,2015-12-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,,0
PTJPL,2015-12-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,13.688601,8966
PTJPL,2015-12-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
PTJPL,2015-12-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
PTJPL,2015-12-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,28.69045,5382
PTJPL,2015-12-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,28.835954,2353
PTJPL,2015-12-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,24.979439,1605
PTJPL,2015-12-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,32.802385,137884
PTJPL,2015-12-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,14.995422,48489
PTJPL,2015-12-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,29.438662,538
PTJPL,2015-12-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
PTJPL,2015-12-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,37.376112,7870
PTJPL,2015-12-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
PTJPL,2015-12-01,5-054,5-054,ASH VALLEY,ASH VALLEY,9.170413,5205
PTJPL,2015-12-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
PTJPL,2015-12-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,30.357222,1814
PTJPL,2015-12-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,42.454839,620
PTJPL,2015-12-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,0
PTJPL,2015-12-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,22.545098,510
PTJPL,2015-12-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
PTJPL,2015-12-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
PTJPL,2015-12-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
PTJPL,2015-12-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,22.923077,39
PTJPL,2015-12-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
PTJPL,2015-12-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
PTJPL,2015-12-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,27.778344,785
PTJPL,2015-12-01,5-015,5-015,BIG VALLEY,BIG VALLEY,29.35556,40941
PTJPL,2015-12-01,5-004,5-004,BIG VALLEY,BIG VALLEY,12.864146,4549
PTJPL,2015-12-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,30.23802,7575
