Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
PTJPL,2012-12-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,22.359281,668
PTJPL,2012-12-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
PTJPL,2012-12-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,32.574362,38669
PTJPL,2012-12-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,33.419746,8174
PTJPL,2012-12-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,31.509678,28104
PTJPL,2012-12-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,,0
PTJPL,2012-12-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,27.249506,3034
PTJPL,2012-12-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
PTJPL,2012-12-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
PTJPL,2012-12-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,30.787921,3560
PTJPL,2012-12-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,29.997874,2352
PTJPL,2012-12-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,27.31642,1419
PTJPL,2012-12-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,28.328435,135631
PTJPL,2012-12-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,17.014378,45833
PTJPL,2012-12-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,24.113383,538
PTJPL,2012-12-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
PTJPL,2012-12-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,32.1228,7785
PTJPL,2012-12-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
PTJPL,2012-12-01,5-054,5-054,ASH VALLEY,ASH VALLEY,,0
PTJPL,2012-12-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
PTJPL,2012-12-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,18.679808,1877
PTJPL,2012-12-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,50.732258,620
PTJPL,2012-12-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,30.223744,219
PTJPL,2012-12-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,28.367965,462
PTJPL,2012-12-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
PTJPL,2012-12-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
PTJPL,2012-12-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
PTJPL,2012-12-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,,0
PTJPL,2012-12-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
PTJPL,2012-12-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
PTJPL,2012-12-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,23.011983,918
PTJPL,2012-12-01,5-015,5-015,BIG VALLEY,BIG VALLEY,32.827254,38247
PTJPL,2012-12-01,5-004,5-004,BIG VALLEY,BIG VALLEY,,0
PTJPL,2012-12-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,24.468779,7575
PTJPL,2012-12-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,0
PTJPL,2012-12-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,26.598499,1066
PTJPL,2012-12-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,29.415584,154
PTJPL,2012-12-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,35.013278,17397
PTJPL,2012-12-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,37.333333,12
