Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
PTJPL,2005-12-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,17.863772,668
PTJPL,2005-12-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
PTJPL,2005-12-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,27.7709,37320
PTJPL,2005-12-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,28.086601,8187
PTJPL,2005-12-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,16.170848,131134
PTJPL,2005-12-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,16.401663,39090
PTJPL,2005-12-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,19.007653,9408
PTJPL,2005-12-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
PTJPL,2005-12-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
PTJPL,2005-12-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,27.294107,5311
PTJPL,2005-12-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,28.034849,2353
PTJPL,2005-12-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,20.568224,1605
PTJPL,2005-12-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,21.273643,131014
PTJPL,2005-12-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,19.140589,48489
PTJPL,2005-12-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,19.001859,538
PTJPL,2005-12-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
PTJPL,2005-12-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,47.201271,7870
PTJPL,2005-12-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
PTJPL,2005-12-01,5-054,5-054,ASH VALLEY,ASH VALLEY,13.162402,9224
PTJPL,2005-12-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
PTJPL,2005-12-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,35.254129,1877
PTJPL,2005-12-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,56.387097,620
PTJPL,2005-12-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,22.777778,18
PTJPL,2005-12-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,22.217647,510
PTJPL,2005-12-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
PTJPL,2005-12-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
PTJPL,2005-12-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
PTJPL,2005-12-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,38.025641,39
PTJPL,2005-12-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
PTJPL,2005-12-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
PTJPL,2005-12-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,23.510893,918
PTJPL,2005-12-01,5-015,5-015,BIG VALLEY,BIG VALLEY,25.65279,34783
PTJPL,2005-12-01,5-004,5-004,BIG VALLEY,BIG VALLEY,15.855989,152245
PTJPL,2005-12-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,23.34033,7575
PTJPL,2005-12-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,0
PTJPL,2005-12-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,18.816814,1130
PTJPL,2005-12-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,26.084416,154
PTJPL,2005-12-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,31.08306,17397
PTJPL,2005-12-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,28.083333,12
PTJPL,2005-12-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,0
PTJPL,2005-12-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,18.710227,2816
PTJPL,2005-12-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,13.499064,72111
PTJPL,2005-12-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,12.031018,7963
PTJPL,2005-12-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,18.892323,1003
PTJPL,2005-12-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,0
PTJPL,2005-12-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,0
PTJPL,2005-12-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,0
PTJPL,2005-12-01,6-101,6-101,BULL FLAT,BULL FLAT,17.666667,48
PTJPL,2005-12-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,18.700963,6852
PTJPL,2005-12-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,22.534025,1734
