Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
EEMETRIC,2025-12-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,8.229656,37173
EEMETRIC,2025-12-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,16.695079,178466
EEMETRIC,2025-12-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,15.327224,110099
EEMETRIC,2025-12-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,14.784332,28479
EEMETRIC,2025-12-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,13.184589,513210
EEMETRIC,2025-12-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,13.95377,305817
EEMETRIC,2025-12-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,25.044755,30410
EEMETRIC,2025-12-01,7-016,7-016,AMES VALLEY,AMES VALLEY,3.821912,487562
EEMETRIC,2025-12-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,0.555274,584286
EEMETRIC,2025-12-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,23.783762,22170
EEMETRIC,2025-12-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,11.203316,38900
EEMETRIC,2025-12-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,3.240654,9175
EEMETRIC,2025-12-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,14.935386,4353872
EEMETRIC,2025-12-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,22.603347,89741
EEMETRIC,2025-12-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,31.706964,3590
EEMETRIC,2025-12-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,4.033742,1630
EEMETRIC,2025-12-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,31.078828,17646
EEMETRIC,2025-12-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,0.448236,1152313
EEMETRIC,2025-12-01,5-054,5-054,ASH VALLEY,ASH VALLEY,11.032426,27015
