Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
EEMETRIC,2020-05-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,31.165981,37173
EEMETRIC,2020-05-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,16.089185,179268
EEMETRIC,2020-05-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,84.731278,110099
EEMETRIC,2020-05-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,51.936525,29366
EEMETRIC,2020-05-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,63.257694,510688
EEMETRIC,2020-05-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,61.330602,303800
EEMETRIC,2020-05-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,92.062116,30572
EEMETRIC,2020-05-01,7-016,7-016,AMES VALLEY,AMES VALLEY,10.01642,487562
EEMETRIC,2020-05-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,3.994746,584286
EEMETRIC,2020-05-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,66.379013,22366
EEMETRIC,2020-05-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,82.823136,38900
EEMETRIC,2020-05-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,5.594114,9175
EEMETRIC,2020-05-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,21.595166,4541269
EEMETRIC,2020-05-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,76.654372,89741
EEMETRIC,2020-05-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,122.152646,3590
EEMETRIC,2020-05-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,76.706282,3534
EEMETRIC,2020-05-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,76.666667,17646
EEMETRIC,2020-05-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,5.472739,1152313
EEMETRIC,2020-05-01,5-054,5-054,ASH VALLEY,ASH VALLEY,64.080252,27015
EEMETRIC,2020-05-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,5.309336,124166
EEMETRIC,2020-05-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,121.438246,8550
EEMETRIC,2020-05-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,116.502699,3334
EEMETRIC,2020-05-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,94.75475,86100
EEMETRIC,2020-05-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,15.544828,40934
EEMETRIC,2020-05-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,37.414634,6191
EEMETRIC,2020-05-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,22.620592,175679
EEMETRIC,2020-05-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,24.181224,402232
EEMETRIC,2020-05-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,77.322779,57764
EEMETRIC,2020-05-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,102.94765,62579
EEMETRIC,2020-05-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,123.528668,7430
EEMETRIC,2020-05-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,28.379336,32897
EEMETRIC,2020-05-01,5-015,5-015,BIG VALLEY,BIG VALLEY,68.629982,108957
EEMETRIC,2020-05-01,5-004,5-004,BIG VALLEY,BIG VALLEY,65.786423,413987
EEMETRIC,2020-05-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,36.059682,144867
EEMETRIC,2020-05-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,4.109407,138327
EEMETRIC,2020-05-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,7.173504,9994
EEMETRIC,2020-05-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,76.544321,9386
EEMETRIC,2020-05-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,9.909699,282155
EEMETRIC,2020-05-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,6.169409,405078
EEMETRIC,2020-05-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,95.0408,6201
EEMETRIC,2020-05-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,65.793066,36113
EEMETRIC,2020-05-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,75.593024,146102
