Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
EEMETRIC,2015-09-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,14.604471,37173
EEMETRIC,2015-09-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,8.256871,179273
EEMETRIC,2015-09-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,76.165024,110099
EEMETRIC,2015-09-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,74.744092,29366
EEMETRIC,2015-09-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,52.865005,513210
EEMETRIC,2015-09-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,33.269661,305817
EEMETRIC,2015-09-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,80.426305,30572
EEMETRIC,2015-09-01,7-016,7-016,AMES VALLEY,AMES VALLEY,11.307565,487562
EEMETRIC,2015-09-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,3.780349,584286
EEMETRIC,2015-09-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,95.844675,22366
EEMETRIC,2015-09-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,123.226195,38900
EEMETRIC,2015-09-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,14.630845,9175
EEMETRIC,2015-09-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,17.364944,4541973
EEMETRIC,2015-09-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,61.116524,89741
EEMETRIC,2015-09-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,90.218663,3590
EEMETRIC,2015-09-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,53.619977,3534
EEMETRIC,2015-09-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,72.563357,17646
EEMETRIC,2015-09-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,4.712106,1152313
EEMETRIC,2015-09-01,5-054,5-054,ASH VALLEY,ASH VALLEY,51.301092,27015
EEMETRIC,2015-09-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,6.25416,124166
EEMETRIC,2015-09-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,93.088641,8980
EEMETRIC,2015-09-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,94.338632,3334
EEMETRIC,2015-09-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,96.36852,86226
EEMETRIC,2015-09-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,6.814238,40934
EEMETRIC,2015-09-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,17.600872,6191
EEMETRIC,2015-09-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,12.887573,175679
EEMETRIC,2015-09-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,10.82174,402232
EEMETRIC,2015-09-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,121.757912,57764
EEMETRIC,2015-09-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,88.734851,63157
EEMETRIC,2015-09-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,154.989976,7582
EEMETRIC,2015-09-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,2.779615,32897
EEMETRIC,2015-09-01,5-015,5-015,BIG VALLEY,BIG VALLEY,78.12661,108957
EEMETRIC,2015-09-01,5-004,5-004,BIG VALLEY,BIG VALLEY,42.289777,413987
EEMETRIC,2015-09-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,8.839791,144867
EEMETRIC,2015-09-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,6.105677,138327
EEMETRIC,2015-09-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,7.521213,9994
EEMETRIC,2015-09-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,115.450923,9862
EEMETRIC,2015-09-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,9.96229,282155
EEMETRIC,2015-09-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,5.827409,405078
EEMETRIC,2015-09-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,111.599903,6201
EEMETRIC,2015-09-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,45.367784,36119
EEMETRIC,2015-09-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,48.767697,146102
EEMETRIC,2015-09-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,18.902155,2234028
EEMETRIC,2015-09-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,36.460053,14244
EEMETRIC,2015-09-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,5.949459,413087
EEMETRIC,2015-09-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,1.5462,97673
EEMETRIC,2015-09-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,50.978987,31076
EEMETRIC,2015-09-01,6-101,6-101,BULL FLAT,BULL FLAT,12.132365,78457
EEMETRIC,2015-09-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,39.993761,10579
EEMETRIC,2015-09-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,47.669839,12924
EEMETRIC,2015-09-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,34.608887,14515
EEMETRIC,2015-09-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,48.506505,358135
EEMETRIC,2015-09-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,3.720901,39581
