MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2021-03-01,San Luis Obispo,06079,06,079,60.4741,63.0,49.0,74.0,17.1936,9517678
PTJPL,2021-03-01,San Mateo,06081,06,081,91.0536,93.0,88.0,95.0,7.5906,1303655
PTJPL,2021-03-01,Sierra,06091,06,091,47.292,50.0,33.0,61.0,15.3296,1734751
PTJPL,2021-03-01,Sacramento,06067,06,067,80.2106,78.0,73.0,84.0,12.2749,2860824
PTJPL,2021-03-01,Tulare,06107,06,107,51.9085,52.0,37.0,65.0,18.8147,11449068
PTJPL,2021-03-01,San Benito,06069,06,069,67.2011,68.0,60.0,75.0,10.8039,4000838
PTJPL,2021-03-01,Butte,06007,06,007,67.9689,69.0,59.0,76.0,12.7109,4664919
PTJPL,2021-03-01,Merced,06047,06,047,68.9873,68.0,60.0,78.0,13.8166,5694484
PTJPL,2021-03-01,Tuolumne,06109,06,109,54.1045,57.0,46.0,63.0,14.9871,4061164
PTJPL,2021-03-01,Orange,06059,06,059,73.7011,74.0,65.0,83.0,13.6042,2274100
PTJPL,2021-03-01,Los Angeles,06037,06,037,47.2736,45.0,33.0,58.0,17.5925,11323855
PTJPL,2021-03-01,Santa Cruz,06087,06,087,88.4612,92.0,82.0,97.0,11.7033,1272028
PTJPL,2021-03-01,Sonoma,06097,06,097,75.9778,77.0,71.0,81.0,8.1259,4553283
PTJPL,2021-03-01,Marin,06041,06,041,83.5896,84.0,77.0,90.0,8.7543,1489302
PTJPL,2021-03-01,Alameda,06001,06,001,76.656,76.0,68.0,84.0,13.7524,2158730
PTJPL,2021-03-01,Alpine,06003,06,003,25.0617,25.0,21.0,28.0,7.3669,606350
PTJPL,2021-03-01,Placer,06061,06,061,63.4483,66.0,55.0,75.0,15.4379,3234123
PTJPL,2021-03-01,Nevada,06057,06,057,62.0506,65.0,57.0,71.0,13.6651,2038303
PTJPL,2021-03-01,Yolo,06113,06,113,76.9042,76.0,66.0,88.0,14.9235,2939918
PTJPL,2021-03-01,Fresno,06019,06,019,60.8151,60.0,50.0,70.0,19.6853,13922126
PTJPL,2021-03-01,Trinity,06105,06,105,65.3001,67.0,56.0,75.0,12.4617,7912213
