MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2017-08-01,San Luis Obispo,06079,06,079,67.9272,56.0,33.0,101.0,40.7386,9517050
PTJPL,2017-08-01,San Mateo,06081,06,081,106.5892,111.0,85.0,133.0,30.9329,1301663
PTJPL,2017-08-01,Sierra,06091,06,091,111.7834,118.0,100.0,133.0,30.9335,2768736
PTJPL,2017-08-01,Sacramento,06067,06,067,83.3561,62.495,36.4863,126.5005,57.5079,2861599
PTJPL,2017-08-01,Tulare,06107,06,107,79.0473,74.5008,38.494,114.4993,45.4171,13587663
PTJPL,2017-08-01,San Benito,06069,06,069,59.4235,46.0,30.0,86.0,36.0329,4001303
PTJPL,2017-08-01,Butte,06007,06,007,122.3752,140.5087,80.5047,160.4923,52.2324,4826561
PTJPL,2017-08-01,Merced,06047,06,047,85.5693,64.496,28.4739,144.5039,60.6415,5694512
PTJPL,2017-08-01,Tuolumne,06109,06,109,90.9294,94.5099,60.4975,116.4939,38.4821,6400912
PTJPL,2017-08-01,Orange,06059,06,059,120.5239,126.0,102.0,142.0,28.6339,2273530
PTJPL,2017-08-01,Los Angeles,06037,06,037,69.0046,62.4985,30.5001,106.5041,44.2473,11354139
PTJPL,2017-08-01,Santa Cruz,06087,06,087,118.8296,133.0,99.0,146.0,36.8954,1271522
PTJPL,2017-08-01,Sonoma,06097,06,097,112.1788,119.0,83.0,142.0,34.5399,4552177
PTJPL,2017-08-01,Marin,06041,06,041,104.3907,105.0,84.0,124.0,24.1471,1487993
PTJPL,2017-08-01,Alameda,06001,06,001,74.4055,62.0,41.0,104.0,42.5785,2158862
PTJPL,2017-08-01,Alpine,06003,06,003,84.4913,91.0,67.0,104.0,26.6675,2129513
PTJPL,2017-08-01,Placer,06061,06,061,111.7731,120.5044,86.5039,136.4908,44.5108,4322749
PTJPL,2017-08-01,Nevada,06057,06,057,114.5854,120.5005,98.5151,138.5072,32.65,2801493
PTJPL,2017-08-01,Yolo,06113,06,113,97.7568,96.5043,44.4881,144.5065,54.7147,2939947
PTJPL,2017-08-01,Fresno,06019,06,019,80.1488,70.5005,32.4877,114.4921,53.5754,16561823
PTJPL,2017-08-01,Trinity,06105,06,105,131.0166,140.0,120.0,151.0,30.6009,9215119
PTJPL,2017-08-01,Shasta,06089,06,089,117.8733,128.5084,90.5039,148.5009,42.5238,11067804
PTJPL,2017-08-01,Yuba,06115,06,115,114.5153,130.5107,62.4907,156.4953,55.0764,1853280
PTJPL,2017-08-01,Colusa,06011,06,011,109.2885,106.5022,56.5069,166.506,56.7806,3327977
PTJPL,2017-08-01,Riverside,06065,06,065,34.5557,14.0,6.4846,50.5,43.6968,20976475
PTJPL,2017-08-01,Contra Costa,06013,06,013,91.1381,78.4942,50.4943,122.508,51.1465,2187589
PTJPL,2017-08-01,Humboldt,06023,06,023,137.1897,146.0,131.0,154.0,26.2599,10255711
PTJPL,2017-08-01,San Diego,06073,06,073,79.4639,88.0,36.0,117.0,46.4321,12130409
PTJPL,2017-08-01,Monterey,06053,06,053,82.9165,82.0,47.0,116.0,38.8678,9490452
PTJPL,2017-08-01,Mendocino,06045,06,045,129.5713,144.0,117.0,154.0,35.0149,10077075
PTJPL,2017-08-01,El Dorado,06017,06,017,112.3108,118.5019,92.5099,138.5052,38.0887,5119046
PTJPL,2017-08-01,Siskiyou,06093,06,093,114.0975,126.0,91.0,142.0,36.7894,18225008
PTJPL,2017-08-01,Madera,06039,06,039,88.7456,86.5042,46.4914,122.5005,46.579,6011987
PTJPL,2017-08-01,Lake,06033,06,033,113.7523,122.0,80.0,145.0,44.1621,3821763
PTJPL,2017-08-01,Ventura,06111,06,111,79.2022,76.0,52.0,107.0,34.3775,5248108
PTJPL,2017-08-01,Sutter,06101,06,101,118.2196,132.5098,60.5035,170.5014,57.9789,1750915
PTJPL,2017-08-01,Glenn,06021,06,021,103.1219,109.0,40.0,152.0,59.9474,3815095
PTJPL,2017-08-01,Mariposa,06043,06,043,77.0208,80.5092,34.4817,112.5021,42.1835,4178858
PTJPL,2017-08-01,San Bernardino,06071,06,071,15.5745,10.4824,6.508,16.4586,20.9276,57776644
PTJPL,2017-08-01,Stanislaus,06099,06,099,91.8161,82.4993,34.4817,148.5113,57.7913,4356925
PTJPL,2017-08-01,Imperial,06025,06,025,33.1815,6.4665,4.5001,14.4501,65.9162,12784906
PTJPL,2017-08-01,Santa Clara,06085,06,085,89.0423,88.0,49.0,127.0,43.6991,3741976
PTJPL,2017-08-01,Calaveras,06009,06,009,90.372,92.4991,50.5014,126.5081,44.6083,2984094
PTJPL,2017-08-01,Tehama,06103,06,103,84.9972,80.5011,40.4942,128.5068,47.0795,8528386
PTJPL,2017-08-01,Santa Barbara,06083,06,083,89.465,91.0,59.0,120.0,37.2303,7547557
PTJPL,2017-08-01,Mono,06051,06,051,51.6176,45.0,24.0,71.0,35.5096,8824881
PTJPL,2017-08-01,Del Norte,06015,06,015,139.3108,141.0,133.0,149.0,15.2366,2895324
PTJPL,2017-08-01,Napa,06055,06,055,110.7047,113.0,78.0,140.0,44.2872,2279839
PTJPL,2017-08-01,Solano,06095,06,095,103.2599,88.4978,44.4831,154.4935,63.3996,2561279
PTJPL,2017-08-01,Modoc,06049,06,049,66.0298,56.0,35.0,97.0,37.9557,12078572
PTJPL,2017-08-01,San Joaquin,06077,06,077,102.455,112.5078,42.4819,152.4988,57.9515,4105149
PTJPL,2017-08-01,Inyo,06027,06,027,16.2535,10.4991,6.4975,18.4652,18.866,29104672
PTJPL,2017-08-01,Plumas,06063,06,063,114.5613,121.0,100.0,135.0,34.4546,7520601
PTJPL,2017-08-01,Amador,06005,06,005,95.2231,100.5098,56.4979,130.5056,42.8505,1743876
