MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2005-03-01,San Luis Obispo,06079,06,079,67.7481,70.0,61.0,77.0,13.2038,9519275
FILLED,2005-03-01,San Mateo,06081,06,081,65.1159,69.0,55.0,78.0,17.935,1303778
FILLED,2005-03-01,Sierra,06091,06,091,39.7466,40.0,21.0,57.0,19.8542,2768755
FILLED,2005-03-01,Sacramento,06067,06,067,65.7791,72.0,55.0,81.0,21.2807,2861622
FILLED,2005-03-01,Tulare,06107,06,107,52.0038,58.0,31.0,74.0,26.6507,13924332
FILLED,2005-03-01,San Benito,06069,06,069,59.8853,61.0,50.0,70.0,14.3217,4001303
FILLED,2005-03-01,Butte,06007,06,007,69.4933,71.0,62.0,80.0,15.4692,4826561
FILLED,2005-03-01,Merced,06047,06,047,70.5248,73.0,61.0,82.0,15.4546,5694512
FILLED,2005-03-01,Tuolumne,06109,06,109,39.3553,45.0,9.0,64.0,28.527,6544726
FILLED,2005-03-01,Orange,06059,06,059,57.4714,58.0,38.0,79.0,24.5649,2274100
FILLED,2005-03-01,Los Angeles,06037,06,037,54.712,55.0,40.0,70.0,19.7462,11357716
FILLED,2005-03-01,Santa Cruz,06087,06,087,70.3632,73.0,63.0,81.0,14.7437,1272107
FILLED,2005-03-01,Sonoma,06097,06,097,70.1907,73.0,64.0,79.0,13.6688,4553307
FILLED,2005-03-01,Marin,06041,06,041,69.6828,72.0,64.0,78.0,12.7323,1489335
FILLED,2005-03-01,Alameda,06001,06,001,62.4709,67.0,48.0,78.0,19.7674,2159333
FILLED,2005-03-01,Alpine,06003,06,003,17.5169,11.0,6.0,27.0,15.1085,2130616
FILLED,2005-03-01,Placer,06061,06,061,51.6952,58.0,29.0,71.0,24.5641,4322809
FILLED,2005-03-01,Nevada,06057,06,057,48.2907,56.0,26.0,67.0,24.2915,2801504
FILLED,2005-03-01,Yolo,06113,06,113,71.6586,73.0,61.0,84.0,16.2082,2939947
FILLED,2005-03-01,Fresno,06019,06,019,49.3649,55.0,31.0,71.0,26.6575,17298482
FILLED,2005-03-01,Trinity,06105,06,105,57.9949,63.0,48.0,72.0,20.3834,9230627
FILLED,2005-03-01,Shasta,06089,06,089,60.926,64.0,52.0,73.0,17.8324,11072292
FILLED,2005-03-01,Yuba,06115,06,115,72.046,73.0,66.0,80.0,12.2673,1853280
FILLED,2005-03-01,Colusa,06011,06,011,63.8567,63.0,54.0,74.0,15.7693,3327977
FILLED,2005-03-01,Riverside,06065,06,065,44.3336,39.0,23.0,62.0,26.6819,20976551
FILLED,2005-03-01,Contra Costa,06013,06,013,69.8345,73.0,59.0,83.0,17.2552,2188022
FILLED,2005-03-01,Humboldt,06023,06,023,64.3769,66.0,57.0,74.0,13.3792,10276005
FILLED,2005-03-01,San Diego,06073,06,073,63.081,67.0,47.0,83.0,25.653,12132940
FILLED,2005-03-01,Monterey,06053,06,053,63.8213,65.0,55.0,74.0,14.39,9493400
FILLED,2005-03-01,Mendocino,06045,06,045,69.3864,72.0,61.0,80.0,14.5995,10077633
FILLED,2005-03-01,El Dorado,06017,06,017,53.413,61.0,39.0,71.0,24.068,5136516
FILLED,2005-03-01,Siskiyou,06093,06,093,48.1886,51.0,35.0,63.0,18.4701,18246241
FILLED,2005-03-01,Madera,06039,06,039,58.8094,69.0,47.0,79.0,27.6429,6194187
FILLED,2005-03-01,Lake,06033,06,033,63.7454,65.0,55.0,74.0,14.2971,3821763
FILLED,2005-03-01,Ventura,06111,06,111,58.4926,57.7879,57.7879,57.7879,153.1982,5251577
FILLED,2005-03-01,Sutter,06101,06,101,68.7437,69.0,57.0,83.0,16.972,1750915
