MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
FILLED,2019-06-01,San Luis Obispo,06079,06,079,81.5338,79.0,35.0,125.0,49.6455,9519239
FILLED,2019-06-01,San Mateo,06081,06,081,129.0703,139.0,111.0,156.0,35.3721,1303721
FILLED,2019-06-01,Sierra,06091,06,091,139.2686,143.0,121.0,165.0,34.639,2768755
FILLED,2019-06-01,Sacramento,06067,06,067,108.4977,96.4952,72.5036,140.4999,47.6823,2861622
FILLED,2019-06-01,Tulare,06107,06,107,106.4627,100.4973,62.5001,148.5015,54.1492,13924332
FILLED,2019-06-01,San Benito,06069,06,069,77.7335,76.0,39.0,117.0,48.43,4001303
FILLED,2019-06-01,Butte,06007,06,007,145.1454,158.5066,110.504,184.5057,49.8878,4826561
FILLED,2019-06-01,Merced,06047,06,047,87.0923,74.4939,32.4993,140.5015,62.7056,5694512
FILLED,2019-06-01,Tuolumne,06109,06,109,106.63,111.0,72.0,142.0,44.4246,6544726
FILLED,2019-06-01,Orange,06059,06,059,96.8938,92.0,68.0,126.0,35.7105,2274100
FILLED,2019-06-01,Los Angeles,06037,06,037,79.3939,74.4981,34.5001,122.4979,53.6369,11357716
FILLED,2019-06-01,Santa Cruz,06087,06,087,138.3489,149.0,126.0,159.0,31.0716,1272107
FILLED,2019-06-01,Sonoma,06097,06,097,137.0359,143.0,109.0,168.0,36.6126,4553307
FILLED,2019-06-01,Marin,06041,06,041,128.6851,136.0,114.0,149.0,29.0118,1489335
FILLED,2019-06-01,Alameda,06001,06,001,85.9969,74.5025,46.4975,122.4955,48.2233,2159333
FILLED,2019-06-01,Alpine,06003,06,003,92.2699,95.0,70.0,116.0,32.7128,2130616
FILLED,2019-06-01,Placer,06061,06,061,144.1095,148.5006,118.5054,174.5004,39.2396,4322809
FILLED,2019-06-01,Nevada,06057,06,057,148.456,152.0,127.0,175.0,33.9986,2801504
FILLED,2019-06-01,Yolo,06113,06,113,123.5705,122.5007,82.5039,164.5061,50.7039,2939947
FILLED,2019-06-01,Fresno,06019,06,019,95.1993,94.5016,42.4994,140.5001,60.4103,17298482
FILLED,2019-06-01,Trinity,06105,06,105,156.5264,163.0,140.0,180.0,31.6566,9230627
FILLED,2019-06-01,Shasta,06089,06,089,138.8401,146.5018,106.5026,176.5019,45.7622,11072292
FILLED,2019-06-01,Yuba,06115,06,115,149.6253,162.0,117.0,188.0,46.9396,1853280
FILLED,2019-06-01,Colusa,06011,06,011,120.4473,118.5,68.5027,180.5073,61.2887,3327977
