MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2017-05-01,California Islands,0,407.7359,44.0,30.0,61.0,4857.6267,295538
SSEBOP,2017-05-01,Central Coast,3,74.2066,76.0,45.0,103.0,37.5896,32361001
SSEBOP,2017-05-01,Colorado River,10,20.5107,2.4289,0.1744,16.483,49.2153,56922590
SSEBOP,2017-05-01,North Coast,1,122.382,133.0,97.0,155.0,41.3936,53407920
SSEBOP,2017-05-01,North Lahontan,8,63.3395,52.0,34.0,83.0,42.7829,15324463
SSEBOP,2017-05-01,Sacramento River,5,102.5914,104.0,71.0,137.0,44.1995,74774976
SSEBOP,2017-05-01,San Francisco Bay,2,99.1498,105.0,71.0,130.0,42.1261,12594328
SSEBOP,2017-05-01,San Joaquin River,6,90.2797,94.0,50.0,129.0,51.0604,38211334
SSEBOP,2017-05-01,South Coast,4,61.7277,60.0,31.0,89.0,38.0546,31324764
SSEBOP,2017-05-01,South Lahontan,9,16.0399,6.4873,0.1495,20.4851,27.2285,74798862
SSEBOP,2017-05-01,Tulare Lake,7,69.1092,60.4993,18.4923,110.497,55.1579,44766397
