MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2023-03-01,California Islands,0,47.9073,49,39,58,14.0988,295259
SSEBOP,2023-03-01,Central Coast,3,50.1251,51,41,61,15.5061,32317498
SSEBOP,2023-03-01,Colorado River,10,14.2162,1,0,14,30.351,56585007
SSEBOP,2023-03-01,North Coast,1,42.6507,44,30,58,18.9971,36617322
SSEBOP,2023-03-01,North Lahontan,8,15.6404,9,4,18,18.5154,5577971
SSEBOP,2023-03-01,Sacramento River,5,41.2839,43,32,52,16.0118,52100710
SSEBOP,2023-03-01,San Francisco Bay,2,47.6898,49,36,61,19.2825,12598423
SSEBOP,2023-03-01,San Joaquin River,6,48.0489,49,39,58,15.5902,33345581
SSEBOP,2023-03-01,South Coast,4,43.6076,46,28,59,20.5858,30485301
SSEBOP,2023-03-01,South Lahontan,9,11.1711,5,0,17,15.2787,67062957
SSEBOP,2023-03-01,Tulare Lake,7,50.6263,52,37,65,19.2162,39461041
