MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2022-12-01,California Islands,0,16.7803,17,11,23,8.5634,292178
SSEBOP,2022-12-01,Central Coast,3,18.8194,19,13,25,8.9227,32365359
SSEBOP,2022-12-01,Colorado River,10,6.1166,1,0,5,13.0613,56853152
SSEBOP,2022-12-01,North Coast,1,20.4753,19,11,28,12.3779,44331928
SSEBOP,2022-12-01,North Lahontan,8,6.8927,3,1,10,8.5868,7801282
SSEBOP,2022-12-01,Sacramento River,5,13.6528,14,10,18,6.2672,60719070
SSEBOP,2022-12-01,San Francisco Bay,2,15.6149,15,10,22,7.9766,12591134
SSEBOP,2022-12-01,San Joaquin River,6,13.727,13,9,17,6.93,37030317
SSEBOP,2022-12-01,South Coast,4,22.7072,22,13,31,12.3303,31197554
SSEBOP,2022-12-01,South Lahontan,9,4.0602,1,0,5,7.5611,72071004
SSEBOP,2022-12-01,Tulare Lake,7,12.401,12,6,18,8.2189,44069639
