MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2006-06-01,California Islands,0,356.0784,38.0,23.0,55.0,4542.7922,291884
SSEBOP,2006-06-01,Central Coast,3,74.9781,77.0,36.0,112.0,46.0949,32362706
SSEBOP,2006-06-01,Colorado River,10,18.8204,0.1062,0.1062,6.4636,54.0437,56932222
SSEBOP,2006-06-01,North Coast,1,142.7656,158.0,107.0,186.0,55.6347,55451495
SSEBOP,2006-06-01,North Lahontan,8,68.6704,57.0,32.0,96.0,48.9031,17234972
SSEBOP,2006-06-01,Sacramento River,5,110.1603,112.4999,68.5031,154.499,56.5398,77913766
SSEBOP,2006-06-01,San Francisco Bay,2,93.6596,92.0,55.0,130.0,48.7995,12593430
SSEBOP,2006-06-01,San Joaquin River,6,91.792,90.5003,34.5007,144.499,63.4932,41652421
SSEBOP,2006-06-01,South Coast,4,66.8446,62.4993,28.5022,100.4993,45.8867,31302170
SSEBOP,2006-06-01,South Lahontan,9,13.9592,2.445,0.129,14.4807,31.2851,75792299
SSEBOP,2006-06-01,Tulare Lake,7,77.7749,68.5005,16.4818,126.4988,64.7158,46543884
