MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2015-03-01,California Islands,0,442.0516,59.0,37.0,80.0,5003.3116,296091
SSEBOP,2015-03-01,Central Coast,3,71.9657,76.0,51.0,95.0,30.5355,32369954
SSEBOP,2015-03-01,Colorado River,10,16.3533,1.0,0.0,12.0,36.2457,56871972
SSEBOP,2015-03-01,North Coast,1,72.0675,77.0,54.0,93.0,26.5191,55104603
SSEBOP,2015-03-01,North Lahontan,8,35.6378,29.0,14.0,54.0,28.2816,16562500
SSEBOP,2015-03-01,Sacramento River,5,65.3367,69.0,46.0,87.0,28.0194,77098787
SSEBOP,2015-03-01,San Francisco Bay,2,70.4278,76.0,52.0,93.0,27.9134,12599555
SSEBOP,2015-03-01,San Joaquin River,6,71.3231,77.0,52.0,94.0,30.7546,41316128
SSEBOP,2015-03-01,South Coast,4,63.8186,63.0,37.0,89.0,34.1795,31292677
SSEBOP,2015-03-01,South Lahontan,9,16.8805,8.4921,0.1477,24.4922,23.1254,75346844
SSEBOP,2015-03-01,Tulare Lake,7,55.5581,52.0,22.0,86.0,38.2085,46348062
