MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2017-10-01,California Islands,0,358.0071,31,17,47,4602.4144,296079
SSEBOP,2017-10-01,Central Coast,3,47.8416,45,21,72,31.6778,32370709
SSEBOP,2017-10-01,Colorado River,10,12.7666,1,0,9,31.712,56921698
SSEBOP,2017-10-01,North Coast,1,80.5834,85,54,111,38.1951,55706716
SSEBOP,2017-10-01,North Lahontan,8,35.9279,28,11,57,29.0712,17499512
SSEBOP,2017-10-01,Sacramento River,5,61.1336,62,34,88,33.3774,78245822
SSEBOP,2017-10-01,San Francisco Bay,2,52.9841,49,24,80,34.0493,12597278
SSEBOP,2017-10-01,San Joaquin River,6,46.3677,46,19,70,31.7121,43734433
SSEBOP,2017-10-01,South Coast,4,46.5997,43,22,68,30.6796,31345294
SSEBOP,2017-10-01,South Lahontan,9,10.1611,3,0,12,18.3267,76511683
SSEBOP,2017-10-01,Tulare Lake,7,37.7957,33,9,62,31.4202,48343464
