MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2007-01-01,California Islands,0,279.1618,20,6,35,4092.4595,296102
SSEBOP,2007-01-01,Central Coast,3,26.8474,26,10,42,18.7613,32355666
SSEBOP,2007-01-01,Colorado River,10,7.9099,1,0,5,19.3148,56839729
SSEBOP,2007-01-01,North Coast,1,37.33,41,26,51,17.4164,51047910
SSEBOP,2007-01-01,North Lahontan,8,9.3466,4,1,14,11.67,11898759
SSEBOP,2007-01-01,Sacramento River,5,29.0191,29,18,40,15.7795,69444051
SSEBOP,2007-01-01,San Francisco Bay,2,27.9658,28,18,39,13.3572,12576271
SSEBOP,2007-01-01,San Joaquin River,6,22.833,23,14,31,12.3564,38058483
SSEBOP,2007-01-01,South Coast,4,27.6102,25,9,43,21.6659,31111066
SSEBOP,2007-01-01,South Lahontan,9,5.7058,1,0,5,11.6149,72799212
SSEBOP,2007-01-01,Tulare Lake,7,15.0244,12,3,24,13.4766,44047733
