MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2012-01-01,California Islands,0,140.1575,33,16,49,2649.6104,283127
SSEBOP,2012-01-01,Central Coast,3,31.2851,31,13,48,21.3144,32269521
SSEBOP,2012-01-01,Colorado River,10,10.0612,1,0,8,21.4815,56182775
SSEBOP,2012-01-01,North Coast,1,28.6655,32,21,39,12.905,52496222
SSEBOP,2012-01-01,North Lahontan,8,14.1883,10,2,24,13.7453,15758621
SSEBOP,2012-01-01,Sacramento River,5,25.9658,26,16,36,14.2568,73014464
SSEBOP,2012-01-01,San Francisco Bay,2,26.4232,26,13,40,16.0638,12121028
SSEBOP,2012-01-01,San Joaquin River,6,20.5849,20,8,31,14.1344,41481821
SSEBOP,2012-01-01,South Coast,4,36.0124,35,18,53,23.1319,29700773
SSEBOP,2012-01-01,South Lahontan,9,5.9583,1,0,6,11.5966,70340813
SSEBOP,2012-01-01,Tulare Lake,7,16.2013,12,2,27,15.5642,42762740
