MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2024-11-01,California Islands,0,22.0525,21,13,31,12.3626,294324
SSEBOP,2024-11-01,Central Coast,3,26.6001,26,13,39,16.505,32370960
SSEBOP,2024-11-01,Colorado River,10,8.6239,1,0,7,19.6848,56917122
SSEBOP,2024-11-01,North Coast,1,26.1784,26,17,36,12.3293,55049374
SSEBOP,2024-11-01,North Lahontan,8,16.5815,12,5,25,14.8494,15892795
SSEBOP,2024-11-01,Sacramento River,5,24.2627,24,15,33,12.7341,76377962
SSEBOP,2024-11-01,San Francisco Bay,2,26.8826,25,14,39,15.755,12600543
SSEBOP,2024-11-01,San Joaquin River,6,23.4389,23,11,34,14.4542,40476838
SSEBOP,2024-11-01,South Coast,4,30.7474,29,16,44,18.7933,31343291
SSEBOP,2024-11-01,South Lahontan,9,8.3142,4,0,10,12.478,75705232
SSEBOP,2024-11-01,Tulare Lake,7,20.7329,19,6,33,15.6286,46841655
