MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2011-07-01,California Islands,0,323.6465,33.0,20.0,48.0,4340.163,295012
SSEBOP,2011-07-01,Central Coast,3,62.2396,63.0,24.0,97.0,43.518,32353954
SSEBOP,2011-07-01,Colorado River,10,20.0095,0.1296,0.1296,12.4823,53.4577,56933597
SSEBOP,2011-07-01,North Coast,1,140.1001,154.0,108.0,181.0,52.6246,55540521
SSEBOP,2011-07-01,North Lahontan,8,78.8178,68.0,36.0,113.0,54.9822,17403407
SSEBOP,2011-07-01,Sacramento River,5,115.8239,121.0,74.0,161.0,56.8632,78087535
SSEBOP,2011-07-01,San Francisco Bay,2,86.4435,84.0,45.0,125.0,49.7685,12451922
SSEBOP,2011-07-01,San Joaquin River,6,99.9145,102.5003,40.5016,156.5007,67.3185,42834508
SSEBOP,2011-07-01,South Coast,4,65.3853,60.4989,30.5023,96.4985,44.1429,31323899
SSEBOP,2011-07-01,South Lahontan,9,18.1501,6.4848,0.1548,22.4824,32.7342,76259711
SSEBOP,2011-07-01,Tulare Lake,7,86.0824,78.4989,14.4931,144.4996,71.4435,47519537
