MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2005-12-01,California Islands,0,102.1499,15,4,27,2363.9012,274661
SSEBOP,2005-12-01,Central Coast,3,22.1903,21,10,33,14.3181,32282428
SSEBOP,2005-12-01,Colorado River,10,8.529,2,0,9,15.5237,56583101
SSEBOP,2005-12-01,North Coast,1,19.236,21,14,25,8.0976,40230445
SSEBOP,2005-12-01,North Lahontan,8,8.4159,5,1,13,8.7251,10315263
SSEBOP,2005-12-01,Sacramento River,5,16.3021,17,10,22,8.0421,61082976
SSEBOP,2005-12-01,San Francisco Bay,2,16.6734,16,9,24,9.6699,12557728
SSEBOP,2005-12-01,San Joaquin River,6,15.2524,15,9,21,8.4399,37969533
SSEBOP,2005-12-01,South Coast,4,22.5721,22,11,33,14.749,28940685
SSEBOP,2005-12-01,South Lahontan,9,7.2681,4,0,10,10.0364,71385031
SSEBOP,2005-12-01,Tulare Lake,7,14.1943,12,5,21,10.462,43034288
