MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2005-01-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,21.7765,21.0,15.0,28.0,9.9448,37173
DISALEXI,2005-01-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
DISALEXI,2005-01-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,21.4717,21.0,13.0,29.0,10.2102,95917
DISALEXI,2005-01-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,18.8463,19.0,14.0,24.0,8.3476,24038
DISALEXI,2005-01-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,,,,,,0
DISALEXI,2005-01-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,,,,,,0
DISALEXI,2005-01-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,10.4044,6.0,4.0,13.0,9.8316,5742
DISALEXI,2005-01-01,7-016,7-016,AMES VALLEY,AMES VALLEY,12.38,11.0,7.0,16.0,7.4845,487528
DISALEXI,2005-01-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,11.9073,10.0,7.0,15.0,7.8957,584243
DISALEXI,2005-01-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,32.9053,34.0,25.0,41.0,10.7879,22344
DISALEXI,2005-01-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,25.5459,25.0,20.0,32.0,9.5497,38889
DISALEXI,2005-01-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,16.5719,17.0,13.0,20.0,5.6423,9175
DISALEXI,2005-01-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,17.9279,18.0,14.0,21.0,6.2751,4450260
DISALEXI,2005-01-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,,,,,,0
DISALEXI,2005-01-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,37.5136,38.0,28.0,47.0,13.5011,2915
DISALEXI,2005-01-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,31.9147,32.0,28.0,35.0,5.6689,1172
DISALEXI,2005-01-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,25.2051,25.5,20.0,31.0,8.5206,17646
DISALEXI,2005-01-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,12.5675,12.0,8.0,15.0,6.248,1152186
DISALEXI,2005-01-01,5-054,5-054,ASH VALLEY,ASH VALLEY,,,,,,0
DISALEXI,2005-01-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,12.5243,12.0,8.0,17.0,7.3569,122512
DISALEXI,2005-01-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,34.5749,35.0,30.0,39.0,7.7934,8716
DISALEXI,2005-01-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,30.7343,29.0,23.0,39.0,10.8253,3334
