MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2008-08-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,33.4937,27.0,12.0,49.0,27.1598,37173
DISALEXI,2008-08-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,4.4199,0.0,0.0,0.0,14.47,179273
DISALEXI,2008-08-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,78.3162,73.0,47.0,107.0,39.707,110091
DISALEXI,2008-08-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,53.1484,48.0,27.0,74.0,33.415,29366
DISALEXI,2008-08-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,40.4261,16.0,1.0,71.0,49.5366,510040
DISALEXI,2008-08-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,30.7724,10.0,1.0,45.0,42.5232,305233
DISALEXI,2008-08-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,35.7855,28.0,3.0,62.0,34.2685,30572
DISALEXI,2008-08-01,7-016,7-016,AMES VALLEY,AMES VALLEY,4.4608,1.0,0.0,4.0,8.761,487562
DISALEXI,2008-08-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,12.685,10.0,6.0,16.0,11.5116,584281
DISALEXI,2008-08-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,60.1044,53.0,28.0,83.0,42.2852,22365
DISALEXI,2008-08-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,139.8539,165.0,100.0,189.0,64.153,38900
DISALEXI,2008-08-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,2.9676,0.0,0.0,3.0,5.921,9175
DISALEXI,2008-08-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,14.6219,4.4509,0.2616,16.4818,27.9279,4541462
DISALEXI,2008-08-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,59.2945,59.0,10.0,101.0,46.9532,89741
DISALEXI,2008-08-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,171.3348,179.0,140.0,207.0,44.6981,2915
DISALEXI,2008-08-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,88.5073,88.0,76.0,98.0,20.8839,1295
DISALEXI,2008-08-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,87.2081,90.0,72.0,105.0,26.7825,17646
DISALEXI,2008-08-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,6.4141,3.0,1.0,8.0,12.2389,1152298
DISALEXI,2008-08-01,5-054,5-054,ASH VALLEY,ASH VALLEY,30.1819,14.0,1.0,48.0,38.0321,27015
