MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2018-05-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,30.5734,24.0,10.0,46.0,25.2918,37173
DISALEXI,2018-05-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,11.9342,1.0,0.0,14.0,22.4103,179027
DISALEXI,2018-05-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,98.1965,92.0,59.0,137.0,45.1064,110090
DISALEXI,2018-05-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,70.7571,65.0,48.0,87.0,29.9843,29366
DISALEXI,2018-05-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,78.6761,77.0,59.0,95.0,27.9354,507463
DISALEXI,2018-05-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,69.7002,66.0,49.0,88.0,28.485,303844
DISALEXI,2018-05-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,86.1672,86.0,62.0,108.0,32.4539,30572
DISALEXI,2018-05-01,7-016,7-016,AMES VALLEY,AMES VALLEY,7.6129,5.0,1.0,10.0,10.4763,487562
DISALEXI,2018-05-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,18.5033,17.0,11.0,23.0,13.252,584281
DISALEXI,2018-05-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,98.6185,92.0,76.0,116.0,31.7103,22366
DISALEXI,2018-05-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,106.583,112.0,82.0,136.0,35.964,38898
DISALEXI,2018-05-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,2.2452,0.0,0.0,2.0,4.9935,9175
DISALEXI,2018-05-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,13.2062,4.4539,0.3369,16.4867,21.4096,4539720
DISALEXI,2018-05-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,68.4444,71.0,37.0,97.0,36.7021,88784
DISALEXI,2018-05-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,140.4226,145.0,123.0,164.0,29.9921,2915
DISALEXI,2018-05-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,82.8255,82.0,72.0,91.0,20.1732,1295
