Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
DISALEXI,2011-03-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,34.547904,668
DISALEXI,2011-03-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
DISALEXI,2011-03-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,42.910777,39743
DISALEXI,2011-03-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,46.188908,9502
DISALEXI,2011-03-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,25.965859,146629
DISALEXI,2011-03-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,27.803093,70414
DISALEXI,2011-03-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,21.336368,5931
DISALEXI,2011-03-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
DISALEXI,2011-03-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
DISALEXI,2011-03-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,45.477934,5982
DISALEXI,2011-03-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,36.779431,2353
DISALEXI,2011-03-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,28.97757,1605
DISALEXI,2011-03-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,51.509305,137880
DISALEXI,2011-03-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,46.639129,48430
DISALEXI,2011-03-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,63.227273,374
DISALEXI,2011-03-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
DISALEXI,2011-03-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,52.303939,7870
DISALEXI,2011-03-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
DISALEXI,2011-03-01,5-054,5-054,ASH VALLEY,ASH VALLEY,32.276255,9484
DISALEXI,2011-03-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
DISALEXI,2011-03-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,63.075342,146
DISALEXI,2011-03-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,48.5,620
DISALEXI,2011-03-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,0
DISALEXI,2011-03-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,17.937255,510
DISALEXI,2011-03-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
DISALEXI,2011-03-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
DISALEXI,2011-03-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
DISALEXI,2011-03-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,,0
DISALEXI,2011-03-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
DISALEXI,2011-03-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
DISALEXI,2011-03-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,47.41939,918
DISALEXI,2011-03-01,5-015,5-015,BIG VALLEY,BIG VALLEY,35.026993,38676
DISALEXI,2011-03-01,5-004,5-004,BIG VALLEY,BIG VALLEY,24.076673,153275
DISALEXI,2011-03-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,37.422706,7575
DISALEXI,2011-03-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,0
DISALEXI,2011-03-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,28.587611,1130
DISALEXI,2011-03-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,36.792208,154
DISALEXI,2011-03-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,59.233489,17397
DISALEXI,2011-03-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,16.416667,12
DISALEXI,2011-03-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,0
DISALEXI,2011-03-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,25.973494,415
DISALEXI,2011-03-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,,0
DISALEXI,2011-03-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,26.909079,7963
DISALEXI,2011-03-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,50.19864,1324
DISALEXI,2011-03-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,0
DISALEXI,2011-03-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,0
DISALEXI,2011-03-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,0
DISALEXI,2011-03-01,6-101,6-101,BULL FLAT,BULL FLAT,10.625,48
DISALEXI,2011-03-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,20.734873,6842
DISALEXI,2011-03-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,20.243468,1684
