Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
DISALEXI,2015-01-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,12.32485,668
DISALEXI,2015-01-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
DISALEXI,2015-01-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,32.352238,39743
DISALEXI,2015-01-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,34.414123,9502
DISALEXI,2015-01-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,17.621277,157862
DISALEXI,2015-01-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,16.674871,72156
DISALEXI,2015-01-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,15.533244,9746
DISALEXI,2015-01-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
DISALEXI,2015-01-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
DISALEXI,2015-01-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,37.077065,5982
DISALEXI,2015-01-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,22.379516,2353
DISALEXI,2015-01-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,16.446106,1605
DISALEXI,2015-01-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,18.359402,137882
DISALEXI,2015-01-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,12.204541,48489
DISALEXI,2015-01-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,22.355615,374
DISALEXI,2015-01-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
DISALEXI,2015-01-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,20.943075,7870
DISALEXI,2015-01-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
