MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2003-10-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,29.1837,25.0,9.0,45.0,24.0976,37173
DISALEXI,2003-10-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,3.0304,1.0,0.0,1.0,9.3489,179083
DISALEXI,2003-10-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,43.8411,43.0,28.0,58.0,21.2892,110092
DISALEXI,2003-10-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,35.5304,35.0,23.0,47.0,17.1208,29362
DISALEXI,2003-10-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,19.5316,12.0,2.0,33.0,20.3914,508925
DISALEXI,2003-10-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,15.3755,6.0,2.0,25.0,18.5766,305025
DISALEXI,2003-10-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,38.4976,37.0,19.0,54.0,24.1058,30566
DISALEXI,2003-10-01,7-016,7-016,AMES VALLEY,AMES VALLEY,8.1028,5.0,2.0,11.0,9.8317,487562
DISALEXI,2003-10-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,15.9497,15.0,11.0,19.0,8.6874,584266
DISALEXI,2003-10-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,38.8798,37.0,21.0,54.0,23.5912,22361
DISALEXI,2003-10-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,41.0496,45.0,29.0,55.0,20.3593,38899
DISALEXI,2003-10-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,3.6684,2.0,1.0,5.0,4.3295,9175
DISALEXI,2003-10-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,14.7078,10.0,5.0,19.0,16.6397,4541155
