MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2007-02-01,California Islands,0,58.0435,57,56,61,3.9505,115
PTJPL,2007-02-01,Central Coast,3,45.2154,44,39,51,9.1447,2730245
PTJPL,2007-02-01,Colorado River,10,54.6365,54,29,82,27.5843,2621250
PTJPL,2007-02-01,North Coast,1,28.2883,26,23,33,7.1564,1835106
PTJPL,2007-02-01,North Lahontan,8,21.8354,22,20,24,3.7808,746532
PTJPL,2007-02-01,Sacramento River,5,32.9607,32,27,38,8.1305,9964087
PTJPL,2007-02-01,San Francisco Bay,2,39.5252,39,36,43,5.771,596879
PTJPL,2007-02-01,San Joaquin River,6,44.8831,45,40,50,7.0274,9311460
PTJPL,2007-02-01,South Coast,4,37.9735,41,28,48,13.1296,941842
PTJPL,2007-02-01,South Lahontan,9,28.5515,26,21,34,10.3212,335300
PTJPL,2007-02-01,Tulare Lake,7,41.4661,42,36,48,8.7453,14213116
