MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2018-05-01,California Islands,0,98.0174,98.0,93.0,102.0,7.0772,115
PTJPL,2018-05-01,Central Coast,3,96.4054,99.0,77.0,117.0,27.5862,2729913
PTJPL,2018-05-01,Colorado River,10,137.9293,168.5108,50.5071,208.5029,81.0446,2621250
PTJPL,2018-05-01,North Coast,1,127.007,127.0,111.0,147.0,28.7914,1896431
PTJPL,2018-05-01,North Lahontan,8,114.86,117.0,100.0,130.0,23.111,763211
PTJPL,2018-05-01,Sacramento River,5,136.4817,136.0,104.0,169.0,42.604,9997228
PTJPL,2018-05-01,San Francisco Bay,2,121.279,121.0,108.0,134.0,20.9231,596289
PTJPL,2018-05-01,San Joaquin River,6,126.1215,137.0,79.0,170.0,49.3322,9311807
PTJPL,2018-05-01,South Coast,4,81.7276,85.0,56.0,106.0,31.6454,941564
PTJPL,2018-05-01,South Lahontan,9,95.2269,95.0,41.0,137.0,56.6131,335871
PTJPL,2018-05-01,Tulare Lake,7,111.9885,118.0,50.0,165.0,61.2414,14213782
