MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2014-12-01,California Islands,0,54.1739,55,49,58,5.2523,115
PTJPL,2014-12-01,Central Coast,3,35.358,36,31,40,7.7618,2730101
PTJPL,2014-12-01,Colorado River,10,37.7913,39,25,52,16.1415,2621247
PTJPL,2014-12-01,North Coast,1,23.3293,24,14,32,11.7966,1862760
PTJPL,2014-12-01,North Lahontan,8,24.7449,25,20,34,9.8801,716982
PTJPL,2014-12-01,Sacramento River,5,22.2068,26,10,32,10.9154,9847438
PTJPL,2014-12-01,San Francisco Bay,2,30.0493,33,32,34,7.601,596989
PTJPL,2014-12-01,San Joaquin River,6,26.7752,28,23,32,7.7441,9209817
PTJPL,2014-12-01,South Coast,4,36.5409,38,32,42,8.4119,941828
PTJPL,2014-12-01,South Lahontan,9,29.2123,27,20,37,12.9745,335871
PTJPL,2014-12-01,Tulare Lake,7,29.3668,28,23,35,8.364,14208926
