MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2005-08-01,California Islands,0,103.6087,105.0,90.0,115.0,13.6622,115
PTJPL,2005-08-01,Central Coast,3,72.3891,74.0,38.0,102.0,37.0622,2726568
PTJPL,2005-08-01,Colorado River,10,84.6473,84.5045,18.4549,142.4935,62.9929,2621250
PTJPL,2005-08-01,North Coast,1,93.0069,100.0,71.0,118.0,32.8929,1907414
PTJPL,2005-08-01,North Lahontan,8,80.1202,91.0,45.0,109.0,36.6355,763211
PTJPL,2005-08-01,Sacramento River,5,116.2851,132.502,58.4999,168.5129,57.6672,9997270
PTJPL,2005-08-01,San Francisco Bay,2,79.2609,78.0,57.0,100.0,29.6593,590722
PTJPL,2005-08-01,San Joaquin River,6,116.2396,134.5067,72.504,158.5012,53.8724,9311817
PTJPL,2005-08-01,South Coast,4,85.529,91.0,46.0,121.0,40.3802,941752
PTJPL,2005-08-01,South Lahontan,9,83.5085,93.0,30.0,126.0,52.9501,335871
PTJPL,2005-08-01,Tulare Lake,7,102.4625,120.5082,30.4813,156.5025,62.5341,14214085
