MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2020-08-01,California Islands,0,120.5391,120.0,107.0,135.0,13.2365,115
PTJPL,2020-08-01,Central Coast,3,75.0517,76.0,41.0,104.0,37.5151,2719253
PTJPL,2020-08-01,Colorado River,10,87.7968,70.4968,20.4747,154.5042,68.4494,2621250
PTJPL,2020-08-01,North Coast,1,82.123,85.0,59.0,106.0,29.3628,1906980
PTJPL,2020-08-01,North Lahontan,8,82.8996,89.0,50.0,113.0,36.314,763211
PTJPL,2020-08-01,Sacramento River,5,122.9674,140.0,77.0,168.0,53.1256,9997270
PTJPL,2020-08-01,San Francisco Bay,2,73.634,73.0,52.0,92.0,26.9555,589213
PTJPL,2020-08-01,San Joaquin River,6,115.8305,130.0,85.0,153.0,46.9874,9311817
PTJPL,2020-08-01,South Coast,4,86.8797,91.0,46.0,124.0,42.6437,941855
PTJPL,2020-08-01,South Lahontan,9,90.4532,92.0,40.0,133.0,52.6473,335871
PTJPL,2020-08-01,Tulare Lake,7,98.8728,116.0,32.0,152.0,59.5029,14214085
