MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2018-04-01,California Islands,0,108.0174,108,100,115,8.577,115
PTJPL,2018-04-01,Central Coast,3,85.0306,87,70,102,22.7758,2730566
PTJPL,2018-04-01,Colorado River,10,108.2138,133,46,158,59.8914,2621250
PTJPL,2018-04-01,North Coast,1,81.7851,83,74,93,15.3282,1894819
PTJPL,2018-04-01,North Lahontan,8,75.2982,77,62,88,17.8486,762858
PTJPL,2018-04-01,Sacramento River,5,99.3477,100,79,119,24.9062,9915937
PTJPL,2018-04-01,San Francisco Bay,2,99.6226,99,92,106,15.3825,596756
PTJPL,2018-04-01,San Joaquin River,6,89.0881,93,72,111,29.9692,9311759
PTJPL,2018-04-01,South Coast,4,75.1314,81,55,95,26.0096,941855
PTJPL,2018-04-01,South Lahontan,9,78.7286,67,47,99,44.5408,335871
PTJPL,2018-04-01,Tulare Lake,7,91.4174,91,54,127,40.9419,14213665
