MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2004-02-01,California Islands,0,66.1217,66,62,70,5.0219,115
PTJPL,2004-02-01,Central Coast,3,43.2259,43,39,48,6.4353,2730442
PTJPL,2004-02-01,Colorado River,10,58.5822,61,40,78,21.4251,2621250
PTJPL,2004-02-01,North Coast,1,29.7002,28,25,34,5.8726,1873244
PTJPL,2004-02-01,North Lahontan,8,22.2963,23,18,27,5.6483,601340
PTJPL,2004-02-01,Sacramento River,5,49.4371,51,45,57,9.9446,9740471
PTJPL,2004-02-01,San Francisco Bay,2,42.1948,41,37,46,7.5259,589027
PTJPL,2004-02-01,San Joaquin River,6,52.9257,53,49,57,5.1236,9278614
PTJPL,2004-02-01,South Coast,4,41.1949,41,33,51,12.3569,941845
PTJPL,2004-02-01,South Lahontan,9,23.2238,21,17,27,9.4814,305552
PTJPL,2004-02-01,Tulare Lake,7,57.5764,59,49,68,12.7552,13355327
