MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2012-06-01,California Islands,0,88.6522,88.0,82.0,94.0,6.3875,115
PTJPL,2012-06-01,Central Coast,3,71.7706,71.0,38.0,102.0,38.036,2723621
PTJPL,2012-06-01,Colorado River,10,111.7833,128.5084,26.4921,184.0,77.5069,2576301
PTJPL,2012-06-01,North Coast,1,109.1929,113.0,90.0,129.0,29.3491,1901657
PTJPL,2012-06-01,North Lahontan,8,100.7023,109.0,74.0,130.0,37.2919,763211
PTJPL,2012-06-01,Sacramento River,5,130.3045,138.503,82.4964,174.4995,55.4387,9996096
PTJPL,2012-06-01,San Francisco Bay,2,97.0716,97.0,78.0,116.0,27.1988,595423
PTJPL,2012-06-01,San Joaquin River,6,109.9691,122.5052,52.4956,160.5019,58.3959,9311774
PTJPL,2012-06-01,South Coast,4,86.2259,89.0,43.0,125.0,45.1314,895075
PTJPL,2012-06-01,South Lahontan,9,89.368,94.0,22.0,140.0,65.5785,335871
PTJPL,2012-06-01,Tulare Lake,7,108.5231,118.505,38.4919,168.5012,67.7575,14213868
