MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2015-12-01,California Islands,0,48.7478,45,41,58,10.7087,115
PTJPL,2015-12-01,Central Coast,3,35.8697,36,32,40,6.764,2713277
PTJPL,2015-12-01,Colorado River,10,41.6093,40,29,56,15.3119,2621250
PTJPL,2015-12-01,North Coast,1,20.2382,18,14,27,6.9355,1711990
PTJPL,2015-12-01,North Lahontan,8,13.992,11,8,20,7.3609,538685
PTJPL,2015-12-01,Sacramento River,5,23.0695,22,19,27,5.3086,9107615
PTJPL,2015-12-01,San Francisco Bay,2,26.2462,27,23,29,5.5446,586710
PTJPL,2015-12-01,San Joaquin River,6,31.7359,32,27,37,6.9367,8945747
PTJPL,2015-12-01,South Coast,4,40.9443,42,35,47,8.6974,941850
PTJPL,2015-12-01,South Lahontan,9,25.5025,24,16,34,12.0459,335707
PTJPL,2015-12-01,Tulare Lake,7,35.9844,36,31,41,6.9376,13924065
