MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2017-02-01,California Islands,0,36.7217,36,35,38,2.542,115
PTJPL,2017-02-01,Central Coast,3,37.0867,38,34,41,6.749,2730532
PTJPL,2017-02-01,Colorado River,10,79.3491,84,71,92,17.5473,2621249
PTJPL,2017-02-01,North Coast,1,32.1458,32,25,39,8.5496,1857346
PTJPL,2017-02-01,North Lahontan,8,19.0865,19,17,22,6.0365,552975
PTJPL,2017-02-01,Sacramento River,5,47.8567,50,44,55,10.7192,9541411
PTJPL,2017-02-01,San Francisco Bay,2,43.9172,44,41,47,5.3928,587584
PTJPL,2017-02-01,San Joaquin River,6,53.7036,54,50,58,5.6659,9275620
PTJPL,2017-02-01,South Coast,4,48.831,50,41,57,10.7978,941839
PTJPL,2017-02-01,South Lahontan,9,31.4539,27,20,40,15.8942,305332
PTJPL,2017-02-01,Tulare Lake,7,49.6689,50,45,55,8.0374,14212258
