Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
SSEBOP,2020-12-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,6.561377,668
SSEBOP,2020-12-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
SSEBOP,2020-12-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,18.675415,39743
SSEBOP,2020-12-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,20.441567,9498
SSEBOP,2020-12-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,7.727794,159791
SSEBOP,2020-12-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,9.689212,74369
SSEBOP,2020-12-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,9.483891,9746
SSEBOP,2020-12-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
SSEBOP,2020-12-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
SSEBOP,2020-12-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,22.14878,5982
SSEBOP,2020-12-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,20.881003,2353
SSEBOP,2020-12-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,4.665421,1605
SSEBOP,2020-12-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,21.733281,137883
SSEBOP,2020-12-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,11.249294,48489
SSEBOP,2020-12-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,22.081784,538
SSEBOP,2020-12-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
SSEBOP,2020-12-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,40.245235,7870
SSEBOP,2020-12-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
SSEBOP,2020-12-01,5-054,5-054,ASH VALLEY,ASH VALLEY,7.098546,12106
SSEBOP,2020-12-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
SSEBOP,2020-12-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,13.359616,1877
SSEBOP,2020-12-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,36.090323,620
SSEBOP,2020-12-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,24.291892,185
SSEBOP,2020-12-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,15.166667,510
SSEBOP,2020-12-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
SSEBOP,2020-12-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
SSEBOP,2020-12-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
SSEBOP,2020-12-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,7.794872,39
SSEBOP,2020-12-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
SSEBOP,2020-12-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
SSEBOP,2020-12-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,30.908497,918
SSEBOP,2020-12-01,5-015,5-015,BIG VALLEY,BIG VALLEY,14.707334,41040
SSEBOP,2020-12-01,5-004,5-004,BIG VALLEY,BIG VALLEY,6.517805,162706
SSEBOP,2020-12-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,11.31934,7575
SSEBOP,2020-12-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,0
SSEBOP,2020-12-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,6.049558,1130
SSEBOP,2020-12-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,19.61039,154
SSEBOP,2020-12-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,38.802322,17397
SSEBOP,2020-12-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,20.916667,12
SSEBOP,2020-12-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,0
SSEBOP,2020-12-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,5.103059,4250
SSEBOP,2020-12-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,24.488124,74899
SSEBOP,2020-12-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,13.122065,7963
SSEBOP,2020-12-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,18.518882,1324
SSEBOP,2020-12-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,0
