Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
SSEBOP,2005-01-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,22.327844,668
SSEBOP,2005-01-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
SSEBOP,2005-01-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,19.028373,34822
SSEBOP,2005-01-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,20.337475,7888
SSEBOP,2005-01-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,,0
SSEBOP,2005-01-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,,0
SSEBOP,2005-01-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,4.343217,5160
SSEBOP,2005-01-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
SSEBOP,2005-01-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
SSEBOP,2005-01-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,24.002174,5981
SSEBOP,2005-01-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,22.110922,2353
SSEBOP,2005-01-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,17.84486,1605
SSEBOP,2005-01-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,21.321821,137884
SSEBOP,2005-01-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,1.337393,821
SSEBOP,2005-01-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,47.758364,538
SSEBOP,2005-01-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
SSEBOP,2005-01-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,39.645489,7870
SSEBOP,2005-01-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
SSEBOP,2005-01-01,5-054,5-054,ASH VALLEY,ASH VALLEY,,0
SSEBOP,2005-01-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
SSEBOP,2005-01-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,30.148109,1877
SSEBOP,2005-01-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,43.774194,620
SSEBOP,2005-01-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,0
SSEBOP,2005-01-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,18.011765,510
SSEBOP,2005-01-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
SSEBOP,2005-01-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
SSEBOP,2005-01-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
SSEBOP,2005-01-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,40.512821,39
SSEBOP,2005-01-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
SSEBOP,2005-01-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
SSEBOP,2005-01-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,24.880174,918
SSEBOP,2005-01-01,5-015,5-015,BIG VALLEY,BIG VALLEY,16.041746,40986
SSEBOP,2005-01-01,5-004,5-004,BIG VALLEY,BIG VALLEY,14.340128,33852
SSEBOP,2005-01-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,20.714875,7516
SSEBOP,2005-01-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,0
SSEBOP,2005-01-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,12.742478,1130
SSEBOP,2005-01-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,23.084416,154
SSEBOP,2005-01-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,36.744036,17397
SSEBOP,2005-01-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,20.25,12
SSEBOP,2005-01-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,0
