Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
SSEBOP,2013-10-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,4.140719,668
SSEBOP,2013-10-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
SSEBOP,2013-10-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,47.315326,39743
SSEBOP,2013-10-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,44.797832,9502
SSEBOP,2013-10-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,32.5924,159794
SSEBOP,2013-10-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,27.950339,74425
SSEBOP,2013-10-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,45.509029,9746
SSEBOP,2013-10-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
SSEBOP,2013-10-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
SSEBOP,2013-10-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,44.449682,5982
SSEBOP,2013-10-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,46.680408,2353
SSEBOP,2013-10-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,17.431153,1605
SSEBOP,2013-10-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,33.673204,137884
SSEBOP,2013-10-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,41.353915,48489
SSEBOP,2013-10-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,50.133829,538
SSEBOP,2013-10-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
SSEBOP,2013-10-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,52.82033,7870
SSEBOP,2013-10-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
SSEBOP,2013-10-01,5-054,5-054,ASH VALLEY,ASH VALLEY,25.95209,12106
SSEBOP,2013-10-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
SSEBOP,2013-10-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,26.300479,1877
SSEBOP,2013-10-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,65.029032,620
SSEBOP,2013-10-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,72.671233,219
SSEBOP,2013-10-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,18.547059,510
SSEBOP,2013-10-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
SSEBOP,2013-10-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
SSEBOP,2013-10-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
SSEBOP,2013-10-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,64.717949,39
SSEBOP,2013-10-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
SSEBOP,2013-10-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
SSEBOP,2013-10-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,0.278867,918
SSEBOP,2013-10-01,5-015,5-015,BIG VALLEY,BIG VALLEY,40.86501,41040
SSEBOP,2013-10-01,5-004,5-004,BIG VALLEY,BIG VALLEY,28.48486,163109
SSEBOP,2013-10-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,2.471947,7575
SSEBOP,2013-10-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,0
SSEBOP,2013-10-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,13.897345,1130
SSEBOP,2013-10-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,57.162338,154
SSEBOP,2013-10-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,63.774042,17397
SSEBOP,2013-10-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,26.5,12
SSEBOP,2013-10-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,0
SSEBOP,2013-10-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,17.521882,4250
SSEBOP,2013-10-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,27.184855,74902
SSEBOP,2013-10-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,25.123823,7963
SSEBOP,2013-10-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,20.389728,1324
SSEBOP,2013-10-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,0
SSEBOP,2013-10-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,0
SSEBOP,2013-10-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,0
SSEBOP,2013-10-01,6-101,6-101,BULL FLAT,BULL FLAT,9.708333,48
SSEBOP,2013-10-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,11.76941,6852
SSEBOP,2013-10-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,30.716263,1734
SSEBOP,2013-10-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,0
SSEBOP,2013-10-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,26.806829,149448
SSEBOP,2013-10-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,,0
