Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
SSEBOP,2009-08-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,28.447605,668
SSEBOP,2009-08-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
SSEBOP,2009-08-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,71.264097,39743
SSEBOP,2009-08-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,71.56967,9502
SSEBOP,2009-08-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,93.96804,159794
SSEBOP,2009-08-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,66.691851,74425
SSEBOP,2009-08-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,95.036733,9746
SSEBOP,2009-08-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
SSEBOP,2009-08-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
SSEBOP,2009-08-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,70.450853,5982
SSEBOP,2009-08-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,59.563111,2353
SSEBOP,2009-08-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,2.190654,1605
SSEBOP,2009-08-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,75.223521,137884
SSEBOP,2009-08-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,124.101425,48489
SSEBOP,2009-08-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,92.328996,538
SSEBOP,2009-08-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
SSEBOP,2009-08-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,72.421474,7870
SSEBOP,2009-08-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
SSEBOP,2009-08-01,5-054,5-054,ASH VALLEY,ASH VALLEY,74.343301,12106
SSEBOP,2009-08-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
