Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
SSEBOP,2004-11-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,14.931138,668
SSEBOP,2004-11-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
SSEBOP,2004-11-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,27.472687,39743
SSEBOP,2004-11-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,26.952536,9502
SSEBOP,2004-11-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,14.044138,159794
SSEBOP,2004-11-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,11.456679,74422
SSEBOP,2004-11-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,13.156372,9746
SSEBOP,2004-11-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
SSEBOP,2004-11-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
SSEBOP,2004-11-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,27.060013,5982
SSEBOP,2004-11-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,20.709307,2353
SSEBOP,2004-11-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,25.454829,1605
SSEBOP,2004-11-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,21.312299,137884
SSEBOP,2004-11-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,18.647428,48444
SSEBOP,2004-11-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,46.263941,538
SSEBOP,2004-11-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
SSEBOP,2004-11-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,44.225413,7870
SSEBOP,2004-11-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
SSEBOP,2004-11-01,5-054,5-054,ASH VALLEY,ASH VALLEY,11.915744,12106
SSEBOP,2004-11-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
SSEBOP,2004-11-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,27.079915,1877
SSEBOP,2004-11-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,47.043548,620
SSEBOP,2004-11-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,31.666667,3
SSEBOP,2004-11-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,30.096078,510
SSEBOP,2004-11-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
SSEBOP,2004-11-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
SSEBOP,2004-11-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
SSEBOP,2004-11-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,23.487179,39
SSEBOP,2004-11-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
SSEBOP,2004-11-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
SSEBOP,2004-11-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,30.376608,855
SSEBOP,2004-11-01,5-015,5-015,BIG VALLEY,BIG VALLEY,22.808803,41031
SSEBOP,2004-11-01,5-004,5-004,BIG VALLEY,BIG VALLEY,10.856898,163045
SSEBOP,2004-11-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,20.132673,7575
SSEBOP,2004-11-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,0
SSEBOP,2004-11-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,22.984071,1130
SSEBOP,2004-11-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,24.415584,154
SSEBOP,2004-11-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,39.615508,17397
SSEBOP,2004-11-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,12.5,12
SSEBOP,2004-11-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,0
SSEBOP,2004-11-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,8.311765,4250
SSEBOP,2004-11-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,16.242052,65019
SSEBOP,2004-11-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,11.901419,7963
SSEBOP,2004-11-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,19.67145,1324
