Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
ENSEMBLE,2023-09-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,53.071856,668
ENSEMBLE,2023-09-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
ENSEMBLE,2023-09-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,54.491156,39743
ENSEMBLE,2023-09-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,52.094822,9502
ENSEMBLE,2023-09-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,74.828298,159794
ENSEMBLE,2023-09-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,59.871549,74425
ENSEMBLE,2023-09-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,82.143033,9746
ENSEMBLE,2023-09-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
ENSEMBLE,2023-09-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
ENSEMBLE,2023-09-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,49.657974,5982
ENSEMBLE,2023-09-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,48.992775,2353
ENSEMBLE,2023-09-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,30.773209,1605
ENSEMBLE,2023-09-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,64.487975,137884
ENSEMBLE,2023-09-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,103.934397,48489
ENSEMBLE,2023-09-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,46.983271,538
ENSEMBLE,2023-09-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
ENSEMBLE,2023-09-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,68.78094,7870
ENSEMBLE,2023-09-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
ENSEMBLE,2023-09-01,5-054,5-054,ASH VALLEY,ASH VALLEY,71.883198,12106
ENSEMBLE,2023-09-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
ENSEMBLE,2023-09-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,54.149707,1877
