Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
ENSEMBLE,2009-09-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,28.522455,668
ENSEMBLE,2009-09-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
ENSEMBLE,2009-09-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,56.316509,39743
ENSEMBLE,2009-09-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,49.548306,9502
ENSEMBLE,2009-09-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,72.354738,159794
ENSEMBLE,2009-09-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,52.082795,74425
ENSEMBLE,2009-09-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,61.177201,9746
ENSEMBLE,2009-09-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
ENSEMBLE,2009-09-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
ENSEMBLE,2009-09-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,49.404213,5982
ENSEMBLE,2009-09-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,42.594985,2353
ENSEMBLE,2009-09-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,5.382555,1605
ENSEMBLE,2009-09-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,51.848822,137884
ENSEMBLE,2009-09-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,93.310132,48489
ENSEMBLE,2009-09-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,90.572491,538
ENSEMBLE,2009-09-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
ENSEMBLE,2009-09-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,73.032783,7870
ENSEMBLE,2009-09-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
ENSEMBLE,2009-09-01,5-054,5-054,ASH VALLEY,ASH VALLEY,51.069057,12106
ENSEMBLE,2009-09-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
ENSEMBLE,2009-09-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,69.926764,1857
ENSEMBLE,2009-09-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,105.048387,620
ENSEMBLE,2009-09-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,88.671233,219
ENSEMBLE,2009-09-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,11.398039,510
ENSEMBLE,2009-09-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
ENSEMBLE,2009-09-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
ENSEMBLE,2009-09-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
ENSEMBLE,2009-09-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,87.487179,39
ENSEMBLE,2009-09-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
ENSEMBLE,2009-09-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
ENSEMBLE,2009-09-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,2.600218,918
ENSEMBLE,2009-09-01,5-015,5-015,BIG VALLEY,BIG VALLEY,57.852169,41040
ENSEMBLE,2009-09-01,5-004,5-004,BIG VALLEY,BIG VALLEY,49.518966,163109
ENSEMBLE,2009-09-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,19.832739,7575
ENSEMBLE,2009-09-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,0
ENSEMBLE,2009-09-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,9.433628,1130
ENSEMBLE,2009-09-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,70.506494,154
ENSEMBLE,2009-09-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,66.521067,17397
ENSEMBLE,2009-09-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,48.0,12
ENSEMBLE,2009-09-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,0
ENSEMBLE,2009-09-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,52.255529,4250
ENSEMBLE,2009-09-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,76.239486,74902
ENSEMBLE,2009-09-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,25.04546,7963
ENSEMBLE,2009-09-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,24.559668,1324
ENSEMBLE,2009-09-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,0
ENSEMBLE,2009-09-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,0
ENSEMBLE,2009-09-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,0
ENSEMBLE,2009-09-01,6-101,6-101,BULL FLAT,BULL FLAT,16.6875,48
ENSEMBLE,2009-09-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,36.620257,6852
ENSEMBLE,2009-09-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,41.193195,1734
ENSEMBLE,2009-09-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,0
